Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
12/07/2018,ProShares Ultra FTSE China 50,XPP,60.93,63.6,-4.19811,-2.67,475,28941750
12/06/2018,ProShares Ultra FTSE China 50,XPP,63.6,65.32,-2.63319,-1.72,450,28620000
12/04/2018,ProShares Ultra FTSE China 50,XPP,65.32,67.4,-3.08605,-2.08,450,29394000
12/03/2018,ProShares Ultra FTSE China 50,XPP,67.4,65.44,2.99511,1.96,425,28645000
11/30/2018,ProShares Ultra FTSE China 50,XPP,65.44,63.66,2.79610,1.78,425,27812000
11/29/2018,ProShares Ultra FTSE China 50,XPP,63.66,65.77,-3.20815,-2.11,425,27055500
11/28/2018,ProShares Ultra FTSE China 50,XPP,65.77,62.97,4.44656,2.8,425,27952250
11/27/2018,ProShares Ultra FTSE China 50,XPP,62.97,62.8,0.27070,0.17,450,28336500
11/26/2018,ProShares Ultra FTSE China 50,XPP,62.8,60.33,4.09415,2.47,450,28260000
11/23/2018,ProShares Ultra FTSE China 50,XPP,60.33,62.12,-2.88152,-1.79,450,27148500
11/21/2018,ProShares Ultra FTSE China 50,XPP,62.12,59.9,3.70618,2.22,450,27954000
11/20/2018,ProShares Ultra FTSE China 50,XPP,59.9,61.82,-3.10579,-1.92,450,26955000
11/19/2018,ProShares Ultra FTSE China 50,XPP,61.82,63.92,-3.28536,-2.1,450,27819000
11/16/2018,ProShares Ultra FTSE China 50,XPP,63.92,63.37,0.86792,0.55,450,28764000
11/15/2018,ProShares Ultra FTSE China 50,XPP,63.37,61.13,3.66432,2.24,450,28516500
11/14/2018,ProShares Ultra FTSE China 50,XPP,61.13,60.56,0.94122,0.57,450,27508500
11/13/2018,ProShares Ultra FTSE China 50,XPP,60.56,58.2,4.05498,2.36,450,27252000
11/12/2018,ProShares Ultra FTSE China 50,XPP,58.2,59.24,-1.75557,-1.04,450,26190000
11/09/2018,ProShares Ultra FTSE China 50,XPP,59.24,62.64,-5.42784,-3.4,450,26658000
11/08/2018,ProShares Ultra FTSE China 50,XPP,62.64,65.7,-4.65753,-3.06,450,28188000
11/07/2018,ProShares Ultra FTSE China 50,XPP,65.7,63.13,4.07096,2.57,450,29565000
11/06/2018,ProShares Ultra FTSE China 50,XPP,63.13,63.13,0.00000,0,450,28408500
11/05/2018,ProShares Ultra FTSE China 50,XPP,63.13,62.98,0.23817,0.15,450,28408500
11/02/2018,ProShares Ultra FTSE China 50,XPP,62.98,62.56,0.67136,0.42,450,28341000
11/01/2018,ProShares Ultra FTSE China 50,XPP,62.56,57.73,8.36653,4.83,450,28152000
10/31/2018,ProShares Ultra FTSE China 50,XPP,57.73,56.34,2.46716,1.39,450,25978500
10/30/2018,ProShares Ultra FTSE China 50,XPP,56.34,54.77,2.86653,1.57,450,25353000
10/29/2018,ProShares Ultra FTSE China 50,XPP,54.77,56.87,-3.69263,-2.1,450,24646500
10/26/2018,ProShares Ultra FTSE China 50,XPP,56.87,58.78,-3.24940,-1.91,450,25591500
10/25/2018,ProShares Ultra FTSE China 50,XPP,58.78,56.2,4.59075,2.58,450,26451000
10/24/2018,ProShares Ultra FTSE China 50,XPP,56.2,59.69,-5.84688,-3.49,450,25290000
10/23/2018,ProShares Ultra FTSE China 50,XPP,59.69,61.67,-3.21064,-1.98,450,26860500
10/22/2018,ProShares Ultra FTSE China 50,XPP,61.67,58.53,5.36477,3.14,450,27751500
10/19/2018,ProShares Ultra FTSE China 50,XPP,58.53,56.09,4.35015,2.44,450,26338500
10/18/2018,ProShares Ultra FTSE China 50,XPP,56.09,59.42,-5.60417,-3.33,475,26642750
10/17/2018,ProShares Ultra FTSE China 50,XPP,59.42,60.91,-2.44623,-1.49,475,28224500
10/16/2018,ProShares Ultra FTSE China 50,XPP,60.91,58.75,3.67660,2.16,475,28932250
10/15/2018,ProShares Ultra FTSE China 50,XPP,58.75,60.51,-2.90861,-1.76,475,27906250
10/12/2018,ProShares Ultra FTSE China 50,XPP,60.51,57.54,5.16163,2.97,475,28742250
10/11/2018,ProShares Ultra FTSE China 50,XPP,57.54,58.6,-1.80887,-1.06,475,27331500
10/10/2018,ProShares Ultra FTSE China 50,XPP,58.6,61.93,-5.37704,-3.33,450,26370000
10/09/2018,ProShares Ultra FTSE China 50,XPP,61.93,62.15,-0.35398,-0.22,450,27868500
10/08/2018,ProShares Ultra FTSE China 50,XPP,62.15,63.08,-1.47432,-0.93,450,27967500
10/05/2018,ProShares Ultra FTSE China 50,XPP,63.08,62.56,0.83120,0.52,450,28386000
10/04/2018,ProShares Ultra FTSE China 50,XPP,62.56,65.79,-4.90956,-3.23,450,28152000
10/03/2018,ProShares Ultra FTSE China 50,XPP,65.79,66.56,-1.15685,-0.77,450,29605500
10/02/2018,ProShares Ultra FTSE China 50,XPP,66.56,69.94,-4.83271,-3.38,450,29952000
10/01/2018,ProShares Ultra FTSE China 50,XPP,69.94,69.3,0.92352,0.64,450,31473000
09/28/2018,ProShares Ultra FTSE China 50,XPP,69.3,70.02,-1.02828,-0.72,450,31185000
09/27/2018,ProShares Ultra FTSE China 50,XPP,70.02,70.01,0.01428,0.01,450,31509000
09/26/2018,ProShares Ultra FTSE China 50,XPP,70.01,69.4,0.87896,0.61,450,31504500
09/25/2018,ProShares Ultra FTSE China 50,XPP,69.4,68.76,0.93077,0.64,450,31230000
09/24/2018,ProShares Ultra FTSE China 50,XPP,68.76,70.33,-2.23233,-1.57,450,30942000
09/21/2018,ProShares Ultra FTSE China 50,XPP,70.33,69.27,1.53024,1.06,450,31648500
09/20/2018,ProShares Ultra FTSE China 50,XPP,69.27,68.49,1.13885,0.78,450,31171500
09/19/2018,ProShares Ultra FTSE China 50,XPP,68.49,66.18,3.49048,2.31,450,30820500
09/18/2018,ProShares Ultra FTSE China 50,XPP,66.18,63.92,3.53567,2.26,450,29781000
09/17/2018,ProShares Ultra FTSE China 50,XPP,63.92,64.39,-0.72993,-0.47,450,28764000
09/14/2018,ProShares Ultra FTSE China 50,XPP,64.39,65.81,-2.15773,-1.42,450,28975500
09/13/2018,ProShares Ultra FTSE China 50,XPP,65.81,62.95,4.54329,2.86,450,29614500
09/12/2018,ProShares Ultra FTSE China 50,XPP,62.95,61.85,1.77850,1.1,450,28327500
09/11/2018,ProShares Ultra FTSE China 50,XPP,61.85,62.29,-0.70637,-0.44,450,27832500
09/10/2018,ProShares Ultra FTSE China 50,XPP,62.29,63.47,-1.85915,-1.18,450,28030500
09/07/2018,ProShares Ultra FTSE China 50,XPP,63.47,64.95,-2.27868,-1.48,450,28561500
09/06/2018,ProShares Ultra FTSE China 50,XPP,64.95,64.68,0.41744,0.27,450,29227500
09/05/2018,ProShares Ultra FTSE China 50,XPP,64.68,67.25,-3.82156,-2.57,450,29106000
09/04/2018,ProShares Ultra FTSE China 50,XPP,67.25,68.21,-1.40742,-0.96,450,30262500
08/31/2018,ProShares Ultra FTSE China 50,XPP,68.21,67.93,0.41219,0.28,450,30694500
08/30/2018,ProShares Ultra FTSE China 50,XPP,67.93,72.12,-5.80976,-4.19,450,30568500
08/29/2018,ProShares Ultra FTSE China 50,XPP,72.12,70.75,1.93640,1.37,450,32454000
08/28/2018,ProShares Ultra FTSE China 50,XPP,70.75,71.45,-0.97971,-0.7,450,31837500
08/27/2018,ProShares Ultra FTSE China 50,XPP,71.45,69.02,3.52072,2.43,450,32152500
08/24/2018,ProShares Ultra FTSE China 50,XPP,69.02,67.05,2.93811,1.97,450,31059000
08/23/2018,ProShares Ultra FTSE China 50,XPP,67.05,69.48,-3.49741,-2.43,450,30172500
08/22/2018,ProShares Ultra FTSE China 50,XPP,69.48,68.52,1.40105,0.96,450,31266000
08/21/2018,ProShares Ultra FTSE China 50,XPP,68.52,66.15,3.58277,2.37,450,30834000
08/20/2018,ProShares Ultra FTSE China 50,XPP,66.15,65.68,0.71559,0.47,450,29767500
08/17/2018,ProShares Ultra FTSE China 50,XPP,65.68,63.99,2.64104,1.69,450,29556000
08/16/2018,ProShares Ultra FTSE China 50,XPP,63.99,62.8,1.89490,1.19,450,28795500
08/15/2018,ProShares Ultra FTSE China 50,XPP,62.8,67.55,-7.03183,-4.75,450,28260000
08/14/2018,ProShares Ultra FTSE China 50,XPP,67.55,67.84,-0.42748,-0.29,450,30397500
08/13/2018,ProShares Ultra FTSE China 50,XPP,67.84,69.87,-2.90540,-2.03,450,30528000
08/10/2018,ProShares Ultra FTSE China 50,XPP,69.87,71.6,-2.41620,-1.73,450,31441500
08/09/2018,ProShares Ultra FTSE China 50,XPP,71.6,69.59,2.88835,2.01,450,32220000
08/08/2018,ProShares Ultra FTSE China 50,XPP,69.59,70.15,-0.79829,-0.56,450,31315500
08/07/2018,ProShares Ultra FTSE China 50,XPP,70.15,67.17,4.43650,2.98,450,31567500
08/06/2018,ProShares Ultra FTSE China 50,XPP,67.17,67.93,-1.11880,-0.76,450,30226500
08/03/2018,ProShares Ultra FTSE China 50,XPP,67.93,67.85,0.11791,0.08,450,30568500
08/02/2018,ProShares Ultra FTSE China 50,XPP,67.85,69.63,-2.55637,-1.78,450,30532500
08/01/2018,ProShares Ultra FTSE China 50,XPP,69.63,72.88,-4.45939,-3.25,450,31333500
07/31/2018,ProShares Ultra FTSE China 50,XPP,72.88,71.86,1.41943,1.02,450,32796000
07/30/2018,ProShares Ultra FTSE China 50,XPP,71.86,72.26,-0.55356,-0.4,450,32337000
07/27/2018,ProShares Ultra FTSE China 50,XPP,72.26,72.3,-0.05533,-0.04,450,32517000
07/26/2018,ProShares Ultra FTSE China 50,XPP,72.3,75.2,-3.85638,-2.9,450,32535000
07/25/2018,ProShares Ultra FTSE China 50,XPP,75.2,73.14,2.81652,2.06,450,33840000
07/24/2018,ProShares Ultra FTSE China 50,XPP,73.14,68.65,6.54042,4.49,450,32913000
07/23/2018,ProShares Ultra FTSE China 50,XPP,68.65,68.98,-0.47840,-0.33,450,30892500
07/20/2018,ProShares Ultra FTSE China 50,XPP,68.98,65.84,4.76914,3.14,450,31041000
07/19/2018,ProShares Ultra FTSE China 50,XPP,65.84,68.32,-3.62998,-2.48,450,29628000
07/18/2018,ProShares Ultra FTSE China 50,XPP,68.32,68.91,-0.85619,-0.59,450,30744000
07/17/2018,ProShares Ultra FTSE China 50,XPP,68.91,69.15,-0.34707,-0.24,450,31009500
07/16/2018,ProShares Ultra FTSE China 50,XPP,69.15,70.77,-2.28911,-1.62,450,31117500
07/13/2018,ProShares Ultra FTSE China 50,XPP,70.77,70.91,-0.19743,-0.14,450,31846500
07/12/2018,ProShares Ultra FTSE China 50,XPP,70.91,68.4,3.66959,2.51,450,31909500
07/11/2018,ProShares Ultra FTSE China 50,XPP,68.4,71.28,-4.04040,-2.88,450,30780000
07/10/2018,ProShares Ultra FTSE China 50,XPP,71.28,71.95,-0.93120,-0.67,450,32076000
07/09/2018,ProShares Ultra FTSE China 50,XPP,71.95,69.06,4.18477,2.89,450,32377500
07/06/2018,ProShares Ultra FTSE China 50,XPP,69.06,67.81,1.84339,1.25,450,31077000
07/05/2018,ProShares Ultra FTSE China 50,XPP,67.81,68.25,-0.64469,-0.44,450,30514500
07/03/2018,ProShares Ultra FTSE China 50,XPP,68.25,68.29,-0.05857,-0.04,450,30712500
07/02/2018,ProShares Ultra FTSE China 50,XPP,68.29,71.23,-4.12747,-2.94,450,30730500
06/29/2018,ProShares Ultra FTSE China 50,XPP,71.23,69.24,2.87406,1.99,450,32053500
06/28/2018,ProShares Ultra FTSE China 50,XPP,69.24,68.06,1.73376,1.18,450,31158000
06/27/2018,ProShares Ultra FTSE China 50,XPP,68.06,72.1,-5.60333,-4.04,475,32328500
06/26/2018,ProShares Ultra FTSE China 50,XPP,72.1,72.29,-0.26283,-0.19,525,37852500
06/25/2018,ProShares Ultra FTSE China 50,XPP,72.29,75.54,-4.30236,-3.25,525,37952250
06/22/2018,ProShares Ultra FTSE China 50,XPP,75.54,73.72,2.46880,1.82,525,39658500
06/21/2018,ProShares Ultra FTSE China 50,XPP,73.72,77.41,-4.76683,-3.69,525,38703000
06/20/2018,ProShares Ultra FTSE China 50,XPP,77.41,78.29,-1.12403,-0.88,525,40640250
06/19/2018,ProShares Ultra FTSE China 50,XPP,78.29,80.68,-2.96232,-2.39,525,41102250
06/18/2018,ProShares Ultra FTSE China 50,XPP,80.68,82.67,-2.40716,-1.99,475,38323000
06/15/2018,ProShares Ultra FTSE China 50,XPP,82.67,83.6,-1.11244,-0.93,475,39268250
06/14/2018,ProShares Ultra FTSE China 50,XPP,83.6,84.16,-0.66540,-0.56,475,39710000
06/13/2018,ProShares Ultra FTSE China 50,XPP,84.16,86.84,-3.08614,-2.68,475,39976000
06/12/2018,ProShares Ultra FTSE China 50,XPP,86.84,87.06,-0.25270,-0.22,525,45591000
06/11/2018,ProShares Ultra FTSE China 50,XPP,87.06,87.76,-0.79763,-0.7,525,45706500
