Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
06/16/2014,ProShares Ultra MSCI Emerging Markets,EET,80.49,81.25,-0.93538,-0.76,650,52318500
06/13/2014,ProShares Ultra MSCI Emerging Markets,EET,81.25,81.17,0.09856,0.08,650,52812500
06/12/2014,ProShares Ultra MSCI Emerging Markets,EET,81.17,81.96,-0.96388,-0.79,650,52760500
06/11/2014,ProShares Ultra MSCI Emerging Markets,EET,81.96,82.54,-0.70269,-0.58,650,53274000
06/10/2014,ProShares Ultra MSCI Emerging Markets,EET,82.54,81.68,1.05289,0.86,600,49524000
06/09/2014,ProShares Ultra MSCI Emerging Markets,EET,81.68,81.09,0.72759,0.59,550,44924000
06/06/2014,ProShares Ultra MSCI Emerging Markets,EET,81.09,79.51,1.98717,1.58,550,44599500
06/05/2014,ProShares Ultra MSCI Emerging Markets,EET,79.51,77.87,2.10607,1.64,550,43730500
06/04/2014,ProShares Ultra MSCI Emerging Markets,EET,77.87,78.75,-1.11746,-0.88,550,42828500
06/03/2014,ProShares Ultra MSCI Emerging Markets,EET,78.75,77.88,1.11710,0.87,550,43312500
06/02/2014,ProShares Ultra MSCI Emerging Markets,EET,77.88,77.41,0.60716,0.47,550,42834000
05/30/2014,ProShares Ultra MSCI Emerging Markets,EET,77.41,79.59,-2.73904,-2.18,550,42575500
05/29/2014,ProShares Ultra MSCI Emerging Markets,EET,79.59,79.15,0.55591,0.44,550,43774500
05/28/2014,ProShares Ultra MSCI Emerging Markets,EET,79.15,78.24,1.16309,0.91,550,43532500
05/27/2014,ProShares Ultra MSCI Emerging Markets,EET,78.24,79.61,-1.72089,-1.37,550,43032000
05/23/2014,ProShares Ultra MSCI Emerging Markets,EET,79.61,79.91,-0.37542,-0.3,550,43785500
05/22/2014,ProShares Ultra MSCI Emerging Markets,EET,79.91,78.81,1.39576,1.1,500,39955000
05/21/2014,ProShares Ultra MSCI Emerging Markets,EET,78.81,77.61,1.54619,1.2,500,39405000
05/20/2014,ProShares Ultra MSCI Emerging Markets,EET,77.61,78.9,-1.63498,-1.29,500,38805000
05/19/2014,ProShares Ultra MSCI Emerging Markets,EET,78.9,78.87,0.03804,0.03,500,39450000
05/16/2014,ProShares Ultra MSCI Emerging Markets,EET,78.87,76.88,2.58845,1.99,500,39435000
05/15/2014,ProShares Ultra MSCI Emerging Markets,EET,76.88,78.34,-1.86367,-1.46,500,38440000
05/14/2014,ProShares Ultra MSCI Emerging Markets,EET,78.34,77.26,1.39788,1.08,500,39170000
05/13/2014,ProShares Ultra MSCI Emerging Markets,EET,77.26,76.68,0.75639,0.58,500,38630000
05/12/2014,ProShares Ultra MSCI Emerging Markets,EET,76.68,74.22,3.31447,2.46,500,38340000
05/09/2014,ProShares Ultra MSCI Emerging Markets,EET,74.22,74.43,-0.28214,-0.21,500,37110000
05/08/2014,ProShares Ultra MSCI Emerging Markets,EET,74.43,74.79,-0.48135,-0.36,500,37215000
05/07/2014,ProShares Ultra MSCI Emerging Markets,EET,74.79,74.02,1.04026,0.77,500,37395000
05/06/2014,ProShares Ultra MSCI Emerging Markets,EET,74.02,73.35,0.91343,0.67,500,37010000
05/05/2014,ProShares Ultra MSCI Emerging Markets,EET,73.35,74.17,-1.10557,-0.82,500,36675000
05/02/2014,ProShares Ultra MSCI Emerging Markets,EET,74.17,73.35,1.11793,0.82,500,37085000
05/01/2014,ProShares Ultra MSCI Emerging Markets,EET,73.35,73.18,0.23230,0.17,500,36675000
04/30/2014,ProShares Ultra MSCI Emerging Markets,EET,73.18,73.47,-0.39472,-0.29,500,36590000
04/29/2014,ProShares Ultra MSCI Emerging Markets,EET,73.47,72.1,1.90014,1.37,500,36735000
04/28/2014,ProShares Ultra MSCI Emerging Markets,EET,72.1,71.4,0.98039,0.7,500,36050000
04/25/2014,ProShares Ultra MSCI Emerging Markets,EET,71.4,73.32,-2.61866,-1.92,500,35700000
04/24/2014,ProShares Ultra MSCI Emerging Markets,EET,73.32,73.25,0.09556,0.07,500,36660000
04/23/2014,ProShares Ultra MSCI Emerging Markets,EET,73.25,74.33,-1.45298,-1.08,500,36625000
04/22/2014,ProShares Ultra MSCI Emerging Markets,EET,74.33,74.72,-0.52195,-0.39,500,37165000
04/21/2014,ProShares Ultra MSCI Emerging Markets,EET,74.72,75.67,-1.25545,-0.95,500,37360000
04/17/2014,ProShares Ultra MSCI Emerging Markets,EET,75.67,74.35,1.77539,1.32,500,37835000
04/16/2014,ProShares Ultra MSCI Emerging Markets,EET,74.35,72.48,2.58002,1.87,500,37175000
04/15/2014,ProShares Ultra MSCI Emerging Markets,EET,72.48,74.75,-3.03679,-2.27,500,36240000
04/14/2014,ProShares Ultra MSCI Emerging Markets,EET,74.75,75.08,-0.43953,-0.33,500,37375000
04/11/2014,ProShares Ultra MSCI Emerging Markets,EET,75.08,75.08,0.00000,0,500,37540000
04/10/2014,ProShares Ultra MSCI Emerging Markets,EET,75.08,76.72,-2.13764,-1.64,500,37540000
04/09/2014,ProShares Ultra MSCI Emerging Markets,EET,76.72,75.57,1.52177,1.15,600,46032000
04/08/2014,ProShares Ultra MSCI Emerging Markets,EET,75.57,73.79,2.41225,1.78,600,45342000
04/07/2014,ProShares Ultra MSCI Emerging Markets,EET,73.79,73.19,0.81978,0.6,550,40584500
04/04/2014,ProShares Ultra MSCI Emerging Markets,EET,73.19,73.63,-0.59758,-0.44,550,40254500
04/03/2014,ProShares Ultra MSCI Emerging Markets,EET,73.63,74.2,-0.76819,-0.57,550,40496500
04/02/2014,ProShares Ultra MSCI Emerging Markets,EET,74.2,73.92,0.37879,0.28,550,40810000
04/01/2014,ProShares Ultra MSCI Emerging Markets,EET,73.92,72.16,2.43902,1.76,550,40656000
03/31/2014,ProShares Ultra MSCI Emerging Markets,EET,72.16,71.29,1.22037,0.87,550,39688000
03/28/2014,ProShares Ultra MSCI Emerging Markets,EET,71.29,70.18,1.58165,1.11,550,39209500
03/27/2014,ProShares Ultra MSCI Emerging Markets,EET,70.18,68.4,2.60234,1.78,550,38599000
03/26/2014,ProShares Ultra MSCI Emerging Markets,EET,68.4,68.1,0.44053,0.3,550,37620000
03/25/2014,ProShares Ultra MSCI Emerging Markets,EET,68.1,66.58,2.28297,1.52,550,37455000
03/24/2014,ProShares Ultra MSCI Emerging Markets,EET,66.58,65.31,1.94457,1.27,550,36619000
03/21/2014,ProShares Ultra MSCI Emerging Markets,EET,65.31,64.52,1.22443,0.79,550,35920500
03/20/2014,ProShares Ultra MSCI Emerging Markets,EET,64.52,63.96,0.87555,0.56,550,35486000
03/19/2014,ProShares Ultra MSCI Emerging Markets,EET,63.96,66.81,-4.26583,-2.85,550,35178000
03/18/2014,ProShares Ultra MSCI Emerging Markets,EET,66.81,65,2.78462,1.81,550,36745500
03/17/2014,ProShares Ultra MSCI Emerging Markets,EET,65,63.46,2.42673,1.54,550,35750000
03/14/2014,ProShares Ultra MSCI Emerging Markets,EET,63.46,62.77,1.09925,0.69,550,34903000
03/13/2014,ProShares Ultra MSCI Emerging Markets,EET,62.77,65.11,-3.59392,-2.34,550,34523500
03/12/2014,ProShares Ultra MSCI Emerging Markets,EET,65.11,64.85,0.40093,0.26,550,35810500
03/11/2014,ProShares Ultra MSCI Emerging Markets,EET,64.85,66.33,-2.23127,-1.48,550,35667500
03/10/2014,ProShares Ultra MSCI Emerging Markets,EET,66.33,67.26,-1.38269,-0.93,550,36481500
03/07/2014,ProShares Ultra MSCI Emerging Markets,EET,67.26,68.99,-2.50761,-1.73,550,36993000
03/06/2014,ProShares Ultra MSCI Emerging Markets,EET,68.99,67.12,2.78605,1.87,550,37944500
03/05/2014,ProShares Ultra MSCI Emerging Markets,EET,67.12,67.02,0.14921,0.1,550,36916000
03/04/2014,ProShares Ultra MSCI Emerging Markets,EET,67.02,64.82,3.39401,2.2,550,36861000
03/03/2014,ProShares Ultra MSCI Emerging Markets,EET,64.82,67.21,-3.55602,-2.39,550,35651000
02/28/2014,ProShares Ultra MSCI Emerging Markets,EET,67.21,68.13,-1.35036,-0.92,550,36965500
02/27/2014,ProShares Ultra MSCI Emerging Markets,EET,68.13,65.65,3.77761,2.48,550,37471500
02/26/2014,ProShares Ultra MSCI Emerging Markets,EET,65.65,65.55,0.15256,0.1,550,36107500
02/25/2014,ProShares Ultra MSCI Emerging Markets,EET,65.55,67.16,-2.39726,-1.61,550,36052500
02/24/2014,ProShares Ultra MSCI Emerging Markets,EET,67.16,67.1,0.08942,0.06,550,36938000
02/21/2014,ProShares Ultra MSCI Emerging Markets,EET,67.1,66.19,1.37483,0.91,550,36905000
02/20/2014,ProShares Ultra MSCI Emerging Markets,EET,66.19,65.72,0.71516,0.47,550,36404500
02/19/2014,ProShares Ultra MSCI Emerging Markets,EET,65.72,66.64,-1.38055,-0.92,550,36146000
02/18/2014,ProShares Ultra MSCI Emerging Markets,EET,66.64,67.92,-1.88457,-1.28,550,36652000
02/14/2014,ProShares Ultra MSCI Emerging Markets,EET,67.92,66.3,2.44344,1.62,550,37356000
02/13/2014,ProShares Ultra MSCI Emerging Markets,EET,66.3,66.17,0.19646,0.13,550,36465000
02/12/2014,ProShares Ultra MSCI Emerging Markets,EET,66.17,66.14,0.04536,0.03,550,36393500
02/11/2014,ProShares Ultra MSCI Emerging Markets,EET,66.14,63.36,4.38763,2.78,550,36377000
02/10/2014,ProShares Ultra MSCI Emerging Markets,EET,63.36,64.88,-2.34279,-1.52,550,34848000
02/07/2014,ProShares Ultra MSCI Emerging Markets,EET,64.88,64.11,1.20106,0.77,550,35684000
02/06/2014,ProShares Ultra MSCI Emerging Markets,EET,64.11,61.54,4.17615,2.57,550,35260500
02/05/2014,ProShares Ultra MSCI Emerging Markets,EET,61.54,62,-0.74194,-0.46,550,33847000
02/04/2014,ProShares Ultra MSCI Emerging Markets,EET,62,59.53,4.14917,2.47,550,34100000
02/03/2014,ProShares Ultra MSCI Emerging Markets,EET,59.53,63.17,-5.76223,-3.64,550,32741500
01/31/2014,ProShares Ultra MSCI Emerging Markets,EET,63.17,62.88,0.46120,0.29,550,34743500
01/30/2014,ProShares Ultra MSCI Emerging Markets,EET,62.88,61.87,1.63246,1.01,550,34584000
01/29/2014,ProShares Ultra MSCI Emerging Markets,EET,61.87,63.67,-2.82708,-1.8,550,34028500
01/28/2014,ProShares Ultra MSCI Emerging Markets,EET,63.67,62.87,1.27247,0.8,600,38202000
01/27/2014,ProShares Ultra MSCI Emerging Markets,EET,62.87,63.38,-0.80467,-0.51,600,37722000
01/24/2014,ProShares Ultra MSCI Emerging Markets,EET,63.38,66.86,-5.20491,-3.48,600,38028000
01/23/2014,ProShares Ultra MSCI Emerging Markets,EET,66.86,70.35,-4.96091,-3.49,600,40116000
01/22/2014,ProShares Ultra MSCI Emerging Markets,EET,70.35,68.52,2.67075,1.83,600,42210000
01/21/2014,ProShares Ultra MSCI Emerging Markets,EET,68.52,68.74,-0.32005,-0.22,600,41112000
01/17/2014,ProShares Ultra MSCI Emerging Markets,EET,68.74,69.44,-1.00806,-0.7,600,41244000
01/16/2014,ProShares Ultra MSCI Emerging Markets,EET,69.44,70.21,-1.09671,-0.77,600,41664000
01/15/2014,ProShares Ultra MSCI Emerging Markets,EET,70.21,70.25,-0.05694,-0.04,600,42126000
01/14/2014,ProShares Ultra MSCI Emerging Markets,EET,70.25,68.76,2.16696,1.49,600,42150000
01/13/2014,ProShares Ultra MSCI Emerging Markets,EET,68.76,70.45,-2.39886,-1.69,600,41256000
01/10/2014,ProShares Ultra MSCI Emerging Markets,EET,70.45,68.05,3.52682,2.4,600,42270000
01/09/2014,ProShares Ultra MSCI Emerging Markets,EET,68.05,68.77,-1.04697,-0.72,600,40830000
01/08/2014,ProShares Ultra MSCI Emerging Markets,EET,68.77,69.16,-0.56391,-0.39,600,41262000
01/07/2014,ProShares Ultra MSCI Emerging Markets,EET,69.16,68.64,0.75758,0.52,600,41496000
01/06/2014,ProShares Ultra MSCI Emerging Markets,EET,68.64,69.98,-1.91483,-1.34,600,41184000
01/03/2014,ProShares Ultra MSCI Emerging Markets,EET,69.98,70.22,-0.34178,-0.24,600,41988000
01/02/2014,ProShares Ultra MSCI Emerging Markets,EET,70.22,75.98,-7.58094,-5.76,600,42132000
12/31/2013,ProShares Ultra MSCI Emerging Markets,EET,75.98,74.94,1.38778,1.04,600,45588000
12/30/2013,ProShares Ultra MSCI Emerging Markets,EET,74.94,74.3,0.86137,0.64,600,44964000
12/27/2013,ProShares Ultra MSCI Emerging Markets,EET,74.3,72.07,3.09421,2.23,600,44580000
12/26/2013,ProShares Ultra MSCI Emerging Markets,EET,72.07,73.33,-1.71826,-1.26,600,43242000
12/24/2013,ProShares Ultra MSCI Emerging Markets,EET,73.33,72.48,1.17274,0.85,600,43998000
12/23/2013,ProShares Ultra MSCI Emerging Markets,EET,72.48,71.28,1.68350,1.2,600,43488000
12/20/2013,ProShares Ultra MSCI Emerging Markets,EET,71.28,71.67,-0.54416,-0.39,600,42768000
12/19/2013,ProShares Ultra MSCI Emerging Markets,EET,71.67,74.31,-3.55268,-2.64,600,43002000
12/18/2013,ProShares Ultra MSCI Emerging Markets,EET,74.31,71.54,3.87196,2.77,600,44586000
12/17/2013,ProShares Ultra MSCI Emerging Markets,EET,71.54,72.85,-1.79822,-1.31,600,42924000
12/16/2013,ProShares Ultra MSCI Emerging Markets,EET,72.85,71.87,1.36357,0.98,600,43710000
12/13/2013,ProShares Ultra MSCI Emerging Markets,EET,71.87,71.49,0.53154,0.38,600,43122000
12/12/2013,ProShares Ultra MSCI Emerging Markets,EET,71.49,72.37,-1.21597,-0.88,600,42894000
12/11/2013,ProShares Ultra MSCI Emerging Markets,EET,72.37,75.73,-4.43682,-3.36,600,43422000
12/10/2013,ProShares Ultra MSCI Emerging Markets,EET,75.73,75.66,0.09252,0.07,600,45438000
12/09/2013,ProShares Ultra MSCI Emerging Markets,EET,75.66,75.45,0.27833,0.21,600,45396000
12/06/2013,ProShares Ultra MSCI Emerging Markets,EET,75.45,72.24,4.44352,3.21,600,45270000
12/05/2013,ProShares Ultra MSCI Emerging Markets,EET,72.24,73.1,-1.17647,-0.86,600,43344000
12/04/2013,ProShares Ultra MSCI Emerging Markets,EET,73.1,73.28,-0.24563,-0.18,600,43860000
12/03/2013,ProShares Ultra MSCI Emerging Markets,EET,73.28,73.78,-0.67769,-0.5,600,43968000
12/02/2013,ProShares Ultra MSCI Emerging Markets,EET,73.78,77.02,-4.20670,-3.24,600,44268000
11/29/2013,ProShares Ultra MSCI Emerging Markets,EET,77.02,75.66,1.79752,1.36,600,46212000
11/27/2013,ProShares Ultra MSCI Emerging Markets,EET,75.66,74.52,1.52979,1.14,600,45396000
11/26/2013,ProShares Ultra MSCI Emerging Markets,EET,74.52,74.02,0.67549,0.5,600,44712000
11/25/2013,ProShares Ultra MSCI Emerging Markets,EET,74.02,75.98,-2.57963,-1.96,600,44412000
11/22/2013,ProShares Ultra MSCI Emerging Markets,EET,75.98,74.94,1.38778,1.04,600,45588000
11/21/2013,ProShares Ultra MSCI Emerging Markets,EET,74.94,75.05,-0.14657,-0.11,600,44964000
11/20/2013,ProShares Ultra MSCI Emerging Markets,EET,75.05,77.1,-2.65888,-2.05,600,45030000
11/19/2013,ProShares Ultra MSCI Emerging Markets,EET,77.1,78.09,-1.26777,-0.99,600,46260000
11/18/2013,ProShares Ultra MSCI Emerging Markets,EET,78.09,76.86,1.60031,1.23,500,39045000
11/15/2013,ProShares Ultra MSCI Emerging Markets,EET,76.86,73.95,3.93509,2.91,500,38430000
11/14/2013,ProShares Ultra MSCI Emerging Markets,EET,73.95,71.63,3.23887,2.32,500,36975000
11/13/2013,ProShares Ultra MSCI Emerging Markets,EET,71.63,71.35,0.39243,0.28,500,35815000
11/12/2013,ProShares Ultra MSCI Emerging Markets,EET,71.35,72.17,-1.13621,-0.82,500,35675000
11/11/2013,ProShares Ultra MSCI Emerging Markets,EET,72.17,72.85,-0.93342,-0.68,500,36085000
11/08/2013,ProShares Ultra MSCI Emerging Markets,EET,72.85,73.1,-0.34200,-0.25,500,36425000
11/07/2013,ProShares Ultra MSCI Emerging Markets,EET,73.1,75.99,-3.80313,-2.89,500,36550000
11/06/2013,ProShares Ultra MSCI Emerging Markets,EET,75.99,75.52,0.62235,0.47,500,37995000
11/05/2013,ProShares Ultra MSCI Emerging Markets,EET,75.52,78.72,-4.06504,-3.2,500,37760000
11/04/2013,ProShares Ultra MSCI Emerging Markets,EET,78.72,77.92,1.02669,0.8,500,39360000
11/01/2013,ProShares Ultra MSCI Emerging Markets,EET,77.92,77.66,0.33479,0.26,500,38960000
10/31/2013,ProShares Ultra MSCI Emerging Markets,EET,77.66,79.26,-2.01867,-1.6,500,38830000
10/30/2013,ProShares Ultra MSCI Emerging Markets,EET,79.26,80.12,-1.07339,-0.86,500,39630000
10/29/2013,ProShares Ultra MSCI Emerging Markets,EET,80.12,79.75,0.46395,0.37,500,40060000
10/28/2013,ProShares Ultra MSCI Emerging Markets,EET,79.75,78.72,1.30843,1.03,500,39875000
10/25/2013,ProShares Ultra MSCI Emerging Markets,EET,78.72,77.99,0.93602,0.73,500,39360000
10/24/2013,ProShares Ultra MSCI Emerging Markets,EET,77.99,78.36,-0.47218,-0.37,500,38995000
10/23/2013,ProShares Ultra MSCI Emerging Markets,EET,78.36,82.21,-4.68313,-3.85,500,39180000
10/22/2013,ProShares Ultra MSCI Emerging Markets,EET,82.21,80.64,1.94692,1.57,500,41105000
10/21/2013,ProShares Ultra MSCI Emerging Markets,EET,80.64,80.87,-0.28441,-0.23,500,40320000
10/18/2013,ProShares Ultra MSCI Emerging Markets,EET,80.87,80.72,0.18583,0.15,500,40435000
10/17/2013,ProShares Ultra MSCI Emerging Markets,EET,80.72,79.8,1.15288,0.92,500,40360000
10/16/2013,ProShares Ultra MSCI Emerging Markets,EET,79.8,78.51,1.64310,1.29,500,39900000
10/15/2013,ProShares Ultra MSCI Emerging Markets,EET,78.51,80.07,-1.94830,-1.56,500,39255000
10/14/2013,ProShares Ultra MSCI Emerging Markets,EET,80.07,79.16,1.14957,0.91,500,40035000
10/11/2013,ProShares Ultra MSCI Emerging Markets,EET,79.16,78.46,0.89217,0.7,550,43538000
10/10/2013,ProShares Ultra MSCI Emerging Markets,EET,78.46,74.98,4.64124,3.48,550,43153000
10/09/2013,ProShares Ultra MSCI Emerging Markets,EET,74.98,73.8,1.59892,1.18,550,41239000
10/08/2013,ProShares Ultra MSCI Emerging Markets,EET,73.8,75.28,-1.96599,-1.48,550,40590000
10/07/2013,ProShares Ultra MSCI Emerging Markets,EET,75.28,76.59,-1.71041,-1.31,550,41404000
10/04/2013,ProShares Ultra MSCI Emerging Markets,EET,76.59,74.65,2.59879,1.94,550,42124500
10/03/2013,ProShares Ultra MSCI Emerging Markets,EET,74.65,75.23,-0.77097,-0.58,550,41057500
10/02/2013,ProShares Ultra MSCI Emerging Markets,EET,75.23,74.73,0.66908,0.5,550,41376500
10/01/2013,ProShares Ultra MSCI Emerging Markets,EET,74.73,71.85,4.00835,2.88,550,41101500
09/30/2013,ProShares Ultra MSCI Emerging Markets,EET,71.85,73.57,-2.33791,-1.72,550,39517500
09/27/2013,ProShares Ultra MSCI Emerging Markets,EET,73.57,75.26,-2.24555,-1.69,550,40463500
09/26/2013,ProShares Ultra MSCI Emerging Markets,EET,75.26,74.62,0.85768,0.64,550,41393000
09/25/2013,ProShares Ultra MSCI Emerging Markets,EET,74.62,75.82,-1.58270,-1.2,550,41041000
09/24/2013,ProShares Ultra MSCI Emerging Markets,EET,75.82,77.21,-1.80028,-1.39,550,41701000
09/23/2013,ProShares Ultra MSCI Emerging Markets,EET,77.21,76.49,0.94130,0.72,550,42465500
09/20/2013,ProShares Ultra MSCI Emerging Markets,EET,76.49,80.26,-4.69723,-3.77,550,42069500
09/19/2013,ProShares Ultra MSCI Emerging Markets,EET,80.26,81.12,-1.06016,-0.86,550,44143000
09/18/2013,ProShares Ultra MSCI Emerging Markets,EET,81.12,74.78,8.47820,6.34,550,44616000
09/17/2013,ProShares Ultra MSCI Emerging Markets,EET,74.78,75.11,-0.43936,-0.33,550,41129000
09/16/2013,ProShares Ultra MSCI Emerging Markets,EET,75.11,73.47,2.23220,1.64,550,41310500
09/13/2013,ProShares Ultra MSCI Emerging Markets,EET,73.47,72.48,1.36589,0.99,550,40408500
09/12/2013,ProShares Ultra MSCI Emerging Markets,EET,72.48,74.24,-2.37069,-1.76,550,39864000
09/11/2013,ProShares Ultra MSCI Emerging Markets,EET,74.24,74.13,0.14839,0.11,550,40832000
09/10/2013,ProShares Ultra MSCI Emerging Markets,EET,74.13,73.03,1.50623,1.1,550,40771500
09/09/2013,ProShares Ultra MSCI Emerging Markets,EET,73.03,69.35,5.30642,3.68,550,40166500
09/06/2013,ProShares Ultra MSCI Emerging Markets,EET,69.35,67.47,2.78642,1.88,550,38142500
09/05/2013,ProShares Ultra MSCI Emerging Markets,EET,67.47,65.88,2.41348,1.59,550,37108500
09/04/2013,ProShares Ultra MSCI Emerging Markets,EET,65.88,63.49,3.76437,2.39,550,36234000
09/03/2013,ProShares Ultra MSCI Emerging Markets,EET,63.49,62.87,0.98616,0.62,550,34919500
08/30/2013,ProShares Ultra MSCI Emerging Markets,EET,62.87,61.82,1.69848,1.05,550,34578500
08/29/2013,ProShares Ultra MSCI Emerging Markets,EET,61.82,60.85,1.59408,0.97,550,34001000
08/28/2013,ProShares Ultra MSCI Emerging Markets,EET,60.85,60.58,0.44569,0.27,550,33467500
08/27/2013,ProShares Ultra MSCI Emerging Markets,EET,60.58,63.54,-4.65848,-2.96,550,33319000
08/26/2013,ProShares Ultra MSCI Emerging Markets,EET,63.54,64.96,-2.18596,-1.42,550,34947000
08/23/2013,ProShares Ultra MSCI Emerging Markets,EET,64.96,63.53,2.25091,1.43,550,35728000
08/22/2013,ProShares Ultra MSCI Emerging Markets,EET,63.53,61.47,3.35123,2.06,600,38118000
08/21/2013,ProShares Ultra MSCI Emerging Markets,EET,61.47,64.49,-4.68290,-3.02,600,36882000
08/20/2013,ProShares Ultra MSCI Emerging Markets,EET,64.49,64.72,-0.35538,-0.23,600,38694000
08/19/2013,ProShares Ultra MSCI Emerging Markets,EET,64.72,67.23,-3.73345,-2.51,600,38832000
08/16/2013,ProShares Ultra MSCI Emerging Markets,EET,67.23,68.4,-1.71053,-1.17,600,40338000
08/15/2013,ProShares Ultra MSCI Emerging Markets,EET,68.4,70.04,-2.34152,-1.64,600,41040000
08/14/2013,ProShares Ultra MSCI Emerging Markets,EET,70.04,69.59,0.64664,0.45,600,42024000
08/13/2013,ProShares Ultra MSCI Emerging Markets,EET,69.59,68.72,1.26601,0.87,600,41754000
08/12/2013,ProShares Ultra MSCI Emerging Markets,EET,68.72,67.49,1.82249,1.23,600,41232000
08/09/2013,ProShares Ultra MSCI Emerging Markets,EET,67.49,67.22,0.40167,0.27,600,40494000
08/08/2013,ProShares Ultra MSCI Emerging Markets,EET,67.22,64.73,3.84675,2.49,600,40332000
08/07/2013,ProShares Ultra MSCI Emerging Markets,EET,64.73,66.16,-2.16143,-1.43,600,38838000
08/06/2013,ProShares Ultra MSCI Emerging Markets,EET,66.16,67.81,-2.43327,-1.65,600,39696000
08/05/2013,ProShares Ultra MSCI Emerging Markets,EET,67.81,68.75,-1.36727,-0.94,600,40686000
08/02/2013,ProShares Ultra MSCI Emerging Markets,EET,68.75,68.82,-0.10171,-0.07,500,34375000
08/01/2013,ProShares Ultra MSCI Emerging Markets,EET,68.82,66.23,3.91061,2.59,500,34410000
07/31/2013,ProShares Ultra MSCI Emerging Markets,EET,66.23,67.16,-1.38475,-0.93,500,33115000
07/30/2013,ProShares Ultra MSCI Emerging Markets,EET,67.16,67.47,-0.45946,-0.31,500,33580000
07/29/2013,ProShares Ultra MSCI Emerging Markets,EET,67.47,69.21,-2.51409,-1.74,500,33735000
07/26/2013,ProShares Ultra MSCI Emerging Markets,EET,69.21,69.52,-0.44591,-0.31,500,34605000
07/25/2013,ProShares Ultra MSCI Emerging Markets,EET,69.52,68.63,1.29681,0.89,500,34760000
07/24/2013,ProShares Ultra MSCI Emerging Markets,EET,68.63,70.2,-2.23647,-1.57,500,34315000
07/23/2013,ProShares Ultra MSCI Emerging Markets,EET,70.2,68.67,2.22805,1.53,500,35100000
07/22/2013,ProShares Ultra MSCI Emerging Markets,EET,68.67,67.38,1.91451,1.29,500,34335000
07/19/2013,ProShares Ultra MSCI Emerging Markets,EET,67.38,67.83,-0.66342,-0.45,500,33690000
07/18/2013,ProShares Ultra MSCI Emerging Markets,EET,67.83,69.32,-2.14945,-1.49,500,33915000
07/17/2013,ProShares Ultra MSCI Emerging Markets,EET,69.32,68.11,1.77654,1.21,500,34660000
07/16/2013,ProShares Ultra MSCI Emerging Markets,EET,68.11,67.56,0.81409,0.55,500,34055000
07/15/2013,ProShares Ultra MSCI Emerging Markets,EET,67.56,66.2,2.05438,1.36,500,33780000
07/12/2013,ProShares Ultra MSCI Emerging Markets,EET,66.2,67.75,-2.28782,-1.55,500,33100000
07/11/2013,ProShares Ultra MSCI Emerging Markets,EET,67.75,61.53,10.10889,6.22,500,33875000
07/10/2013,ProShares Ultra MSCI Emerging Markets,EET,61.53,62.76,-1.95985,-1.23,500,30765000
07/09/2013,ProShares Ultra MSCI Emerging Markets,EET,62.76,61.25,2.46531,1.51,500,31380000
07/08/2013,ProShares Ultra MSCI Emerging Markets,EET,61.25,61.03,0.36048,0.22,500,30625000
07/05/2013,ProShares Ultra MSCI Emerging Markets,EET,61.03,61.82,-1.27790,-0.79,500,30515000
07/03/2013,ProShares Ultra MSCI Emerging Markets,EET,61.82,62.98,-1.84185,-1.16,500,30910000
07/02/2013,ProShares Ultra MSCI Emerging Markets,EET,62.98,65.35,-3.62663,-2.37,500,31490000
07/01/2013,ProShares Ultra MSCI Emerging Markets,EET,65.35,65.15,0.30698,0.2,500,32675000
06/28/2013,ProShares Ultra MSCI Emerging Markets,EET,65.15,64.18,1.51137,0.97,450,29317500
06/27/2013,ProShares Ultra MSCI Emerging Markets,EET,64.18,61.64,4.12070,2.54,450,28881000
06/26/2013,ProShares Ultra MSCI Emerging Markets,EET,61.64,59.81,3.05969,1.83,450,27738000
06/25/2013,ProShares Ultra MSCI Emerging Markets,EET,59.81,57.3,4.38045,2.51,450,26914500
06/24/2013,ProShares Ultra MSCI Emerging Markets,EET,57.3,59.9,-4.34057,-2.6,450,25785000
06/21/2013,ProShares Ultra MSCI Emerging Markets,EET,59.9,58.1,3.09811,1.8,450,26955000
06/20/2013,ProShares Ultra MSCI Emerging Markets,EET,58.1,63.86,-9.01973,-5.76,450,26145000
06/19/2013,ProShares Ultra MSCI Emerging Markets,EET,63.86,67.97,-6.04679,-4.11,450,28737000
06/18/2013,ProShares Ultra MSCI Emerging Markets,EET,67.97,67.49,0.71122,0.48,450,30586500
06/17/2013,ProShares Ultra MSCI Emerging Markets,EET,67.49,66.28,1.82559,1.21,450,30370500
06/14/2013,ProShares Ultra MSCI Emerging Markets,EET,66.28,68.41,-3.11358,-2.13,450,29826000
06/13/2013,ProShares Ultra MSCI Emerging Markets,EET,68.41,65.65,4.20411,2.76,450,30784500
06/12/2013,ProShares Ultra MSCI Emerging Markets,EET,65.65,66.57,-1.38200,-0.92,450,29542500
06/11/2013,ProShares Ultra MSCI Emerging Markets,EET,66.57,69.12,-3.68924,-2.55,450,29956500
06/10/2013,ProShares Ultra MSCI Emerging Markets,EET,69.12,71.12,-2.81215,-2,450,31104000
06/07/2013,ProShares Ultra MSCI Emerging Markets,EET,71.12,71.86,-1.02978,-0.74,450,32004000
