Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
10/24/2016,ProShares Short MSCI Emerging Markets,EUM,23.63,23.73,-0.42141,-0.1,9350,220940500
10/21/2016,ProShares Short MSCI Emerging Markets,EUM,23.73,23.72,0.04216,0.01,9350,221875500
10/20/2016,ProShares Short MSCI Emerging Markets,EUM,23.72,23.65,0.29598,0.07,9350,221782000
10/19/2016,ProShares Short MSCI Emerging Markets,EUM,23.65,23.8,-0.63025,-0.15,9350,221127500
10/18/2016,ProShares Short MSCI Emerging Markets,EUM,23.8,24.23,-1.77466,-0.43,9350,222530000
10/17/2016,ProShares Short MSCI Emerging Markets,EUM,24.23,24.2,0.12397,0.03,9300,225339000
10/14/2016,ProShares Short MSCI Emerging Markets,EUM,24.2,24.24,-0.16502,-0.04,9150,221430000
10/13/2016,ProShares Short MSCI Emerging Markets,EUM,24.24,24.03,0.87391,0.21,9150,221796000
10/12/2016,ProShares Short MSCI Emerging Markets,EUM,24.03,23.99,0.16674,0.04,9150,219874500
10/11/2016,ProShares Short MSCI Emerging Markets,EUM,23.99,23.45,2.30277,0.54,9150,219508500
10/10/2016,ProShares Short MSCI Emerging Markets,EUM,23.45,23.7,-1.05485,-0.25,8900,208705000
10/07/2016,ProShares Short MSCI Emerging Markets,EUM,23.7,23.6,0.42373,0.1,8900,210930000
10/06/2016,ProShares Short MSCI Emerging Markets,EUM,23.6,23.62,-0.08467,-0.02,8900,210040000
10/05/2016,ProShares Short MSCI Emerging Markets,EUM,23.62,23.97,-1.46016,-0.35,8900,210218000
10/04/2016,ProShares Short MSCI Emerging Markets,EUM,23.97,23.7,1.13924,0.27,8800,210936000
10/03/2016,ProShares Short MSCI Emerging Markets,EUM,23.7,23.87,-0.71219,-0.17,8800,208560000
09/30/2016,ProShares Short MSCI Emerging Markets,EUM,23.87,23.97,-0.41719,-0.1,8800,210056000
09/29/2016,ProShares Short MSCI Emerging Markets,EUM,23.97,23.56,1.74024,0.41,8850,212134500
09/28/2016,ProShares Short MSCI Emerging Markets,EUM,23.56,23.78,-0.92515,-0.22,8850,208506000
09/27/2016,ProShares Short MSCI Emerging Markets,EUM,23.78,24.12,-1.40962,-0.34,8850,210453000
09/26/2016,ProShares Short MSCI Emerging Markets,EUM,24.12,23.78,1.42977,0.34,9050,218286000
09/23/2016,ProShares Short MSCI Emerging Markets,EUM,23.78,23.47,1.32084,0.31,9050,215209000
09/22/2016,ProShares Short MSCI Emerging Markets,EUM,23.47,23.64,-0.71912,-0.17,9050,212403500
09/21/2016,ProShares Short MSCI Emerging Markets,EUM,23.64,24.33,-2.83600,-0.69,9050,213942000
09/20/2016,ProShares Short MSCI Emerging Markets,EUM,24.33,24.34,-0.04108,-0.01,9200,223836000
09/19/2016,ProShares Short MSCI Emerging Markets,EUM,24.34,24.54,-0.81500,-0.2,9200,223928000
09/16/2016,ProShares Short MSCI Emerging Markets,EUM,24.54,24.37,0.69758,0.17,9200,225768000
09/15/2016,ProShares Short MSCI Emerging Markets,EUM,24.37,24.8,-1.73387,-0.43,9350,227859500
09/14/2016,ProShares Short MSCI Emerging Markets,EUM,24.8,24.87,-0.28146,-0.07,9250,229400000
09/13/2016,ProShares Short MSCI Emerging Markets,EUM,24.87,24.26,2.51443,0.61,9250,230047500
09/12/2016,ProShares Short MSCI Emerging Markets,EUM,24.26,24.45,-0.77710,-0.19,9250,224405000
09/09/2016,ProShares Short MSCI Emerging Markets,EUM,24.45,23.63,3.47017,0.82,9250,226162500
09/08/2016,ProShares Short MSCI Emerging Markets,EUM,23.63,23.58,0.21204,0.05,9250,218577500
09/07/2016,ProShares Short MSCI Emerging Markets,EUM,23.58,23.51,0.29775,0.07,9250,218115000
09/06/2016,ProShares Short MSCI Emerging Markets,EUM,23.51,24.02,-2.12323,-0.51,9250,217467500
09/02/2016,ProShares Short MSCI Emerging Markets,EUM,24.02,24.43,-1.67826,-0.41,9100,218582000
09/01/2016,ProShares Short MSCI Emerging Markets,EUM,24.43,24.61,-0.73141,-0.18,9100,222313000
08/31/2016,ProShares Short MSCI Emerging Markets,EUM,24.61,24.35,1.06776,0.26,9100,223951000
08/30/2016,ProShares Short MSCI Emerging Markets,EUM,24.35,24.28,0.28830,0.07,8650,210627500
08/29/2016,ProShares Short MSCI Emerging Markets,EUM,24.28,24.47,-0.77646,-0.19,8650,210022000
08/26/2016,ProShares Short MSCI Emerging Markets,EUM,24.47,24.26,0.86562,0.21,8650,211665500
08/25/2016,ProShares Short MSCI Emerging Markets,EUM,24.26,24.28,-0.08237,-0.02,9150,221979000
08/24/2016,ProShares Short MSCI Emerging Markets,EUM,24.28,24.35,-0.28747,-0.07,9150,222162000
08/23/2016,ProShares Short MSCI Emerging Markets,EUM,24.35,24.25,0.41237,0.1,9150,222802500
08/22/2016,ProShares Short MSCI Emerging Markets,EUM,24.25,23.92,1.37960,0.33,9150,221887500
08/19/2016,ProShares Short MSCI Emerging Markets,EUM,23.92,23.79,0.54645,0.13,9150,218868000
08/18/2016,ProShares Short MSCI Emerging Markets,EUM,23.79,24.03,-0.99875,-0.24,9150,217678500
08/17/2016,ProShares Short MSCI Emerging Markets,EUM,24.03,23.88,0.62814,0.15,9150,219874500
08/16/2016,ProShares Short MSCI Emerging Markets,EUM,23.88,23.77,0.46277,0.11,9150,218502000
08/15/2016,ProShares Short MSCI Emerging Markets,EUM,23.77,24.01,-0.99958,-0.24,9150,217495500
08/12/2016,ProShares Short MSCI Emerging Markets,EUM,24.01,23.94,0.29240,0.07,9150,219691500
08/11/2016,ProShares Short MSCI Emerging Markets,EUM,23.94,24.25,-1.27835,-0.31,9350,223839000
08/10/2016,ProShares Short MSCI Emerging Markets,EUM,24.25,24.27,-0.08241,-0.02,9350,226737500
08/09/2016,ProShares Short MSCI Emerging Markets,EUM,24.27,24.42,-0.61425,-0.15,9350,226924500
08/08/2016,ProShares Short MSCI Emerging Markets,EUM,24.42,24.6,-0.73171,-0.18,9350,228327000
08/05/2016,ProShares Short MSCI Emerging Markets,EUM,24.6,24.89,-1.16513,-0.29,9350,230010000
08/04/2016,ProShares Short MSCI Emerging Markets,EUM,24.89,25.03,-0.55933,-0.14,9550,237699500
08/03/2016,ProShares Short MSCI Emerging Markets,EUM,25.03,25.12,-0.35828,-0.09,9450,236533500
08/02/2016,ProShares Short MSCI Emerging Markets,EUM,25.12,24.95,0.68136,0.17,9450,237384000
08/01/2016,ProShares Short MSCI Emerging Markets,EUM,24.95,24.88,0.28135,0.07,9450,235777500
07/29/2016,ProShares Short MSCI Emerging Markets,EUM,24.88,25.03,-0.59928,-0.15,9450,235116000
07/28/2016,ProShares Short MSCI Emerging Markets,EUM,25.03,25.03,0.00000,0,9450,236533500
07/27/2016,ProShares Short MSCI Emerging Markets,EUM,25.03,25.12,-0.35828,-0.09,9450,236533500
07/26/2016,ProShares Short MSCI Emerging Markets,EUM,25.12,25.32,-0.78989,-0.2,9450,237384000
07/25/2016,ProShares Short MSCI Emerging Markets,EUM,25.32,25.07,0.99721,0.25,9450,239274000
07/22/2016,ProShares Short MSCI Emerging Markets,EUM,25.07,25.26,-0.75218,-0.19,9450,236911500
07/21/2016,ProShares Short MSCI Emerging Markets,EUM,25.26,25.17,0.35757,0.09,9450,238707000
07/20/2016,ProShares Short MSCI Emerging Markets,EUM,25.17,25.31,-0.55314,-0.14,9450,237856500
07/19/2016,ProShares Short MSCI Emerging Markets,EUM,25.31,25.04,1.07827,0.27,9450,239179500
07/18/2016,ProShares Short MSCI Emerging Markets,EUM,25.04,25.27,-0.91017,-0.23,9450,236628000
07/15/2016,ProShares Short MSCI Emerging Markets,EUM,25.27,25.22,0.19826,0.05,9450,238801500
07/14/2016,ProShares Short MSCI Emerging Markets,EUM,25.22,25.57,-1.36879,-0.35,9450,238329000
07/13/2016,ProShares Short MSCI Emerging Markets,EUM,25.57,25.55,0.07828,0.02,10050,256978500
07/12/2016,ProShares Short MSCI Emerging Markets,EUM,25.55,25.91,-1.38942,-0.36,10050,256777500
07/11/2016,ProShares Short MSCI Emerging Markets,EUM,25.91,26.17,-0.99350,-0.26,10050,260395500
07/08/2016,ProShares Short MSCI Emerging Markets,EUM,26.17,26.74,-2.13164,-0.57,9800,256466000
07/07/2016,ProShares Short MSCI Emerging Markets,EUM,26.74,26.7,0.14981,0.04,9800,262052000
07/06/2016,ProShares Short MSCI Emerging Markets,EUM,26.7,26.61,0.33822,0.09,9800,261660000
07/05/2016,ProShares Short MSCI Emerging Markets,EUM,26.61,26.04,2.18894,0.57,9800,260778000
07/01/2016,ProShares Short MSCI Emerging Markets,EUM,26.04,26.31,-1.02623,-0.27,10100,263004000
06/30/2016,ProShares Short MSCI Emerging Markets,EUM,26.31,26.58,-1.01580,-0.27,10350,272308500
06/29/2016,ProShares Short MSCI Emerging Markets,EUM,26.58,27.27,-2.53025,-0.69,10350,275103000
06/28/2016,ProShares Short MSCI Emerging Markets,EUM,27.27,28.12,-3.02276,-0.85,10350,282244500
06/27/2016,ProShares Short MSCI Emerging Markets,EUM,28.12,27.76,1.29683,0.36,10350,291042000
06/24/2016,ProShares Short MSCI Emerging Markets,EUM,27.76,26.16,6.11621,1.6,10700,297032000
06/23/2016,ProShares Short MSCI Emerging Markets,EUM,26.16,26.81,-2.42447,-0.65,10700,279912000
06/22/2016,ProShares Short MSCI Emerging Markets,EUM,26.81,26.88,-0.26042,-0.07,10700,286867000
06/21/2016,ProShares Short MSCI Emerging Markets,EUM,26.88,27.09,-0.77519,-0.21,10700,287616000
06/20/2016,ProShares Short MSCI Emerging Markets,EUM,27.09,27.58,-1.77665,-0.49,11150,302053500
06/17/2016,ProShares Short MSCI Emerging Markets,EUM,27.58,27.66,-0.28923,-0.08,11150,307517000
06/16/2016,ProShares Short MSCI Emerging Markets,EUM,27.66,27.56,0.36284,0.1,11000,304260000
06/15/2016,ProShares Short MSCI Emerging Markets,EUM,27.56,27.86,-1.07681,-0.3,10850,299026000
06/14/2016,ProShares Short MSCI Emerging Markets,EUM,27.86,27.78,0.28798,0.08,10600,295316000
06/13/2016,ProShares Short MSCI Emerging Markets,EUM,27.78,27.38,1.46092,0.4,10600,294468000
06/10/2016,ProShares Short MSCI Emerging Markets,EUM,27.38,26.7,2.54682,0.68,10600,290228000
06/09/2016,ProShares Short MSCI Emerging Markets,EUM,26.7,26.41,1.09807,0.29,10600,283020000
06/08/2016,ProShares Short MSCI Emerging Markets,EUM,26.41,26.6,-0.71429,-0.19,10600,279946000
06/07/2016,ProShares Short MSCI Emerging Markets,EUM,26.6,26.84,-0.89419,-0.24,10850,288610000
06/06/2016,ProShares Short MSCI Emerging Markets,EUM,26.84,27.12,-1.03245,-0.28,11150,299266000
06/03/2016,ProShares Short MSCI Emerging Markets,EUM,27.12,27.56,-1.59652,-0.44,10850,294252000
06/02/2016,ProShares Short MSCI Emerging Markets,EUM,27.56,27.81,-0.89896,-0.25,10850,299026000
06/01/2016,ProShares Short MSCI Emerging Markets,EUM,27.81,27.77,0.14404,0.04,10850,301738500
05/31/2016,ProShares Short MSCI Emerging Markets,EUM,27.77,27.8,-0.10791,-0.03,10850,301304500
05/27/2016,ProShares Short MSCI Emerging Markets,EUM,27.8,27.8,0.00000,0,10850,301630000
05/26/2016,ProShares Short MSCI Emerging Markets,EUM,27.8,27.99,-0.67881,-0.19,10850,301630000
05/25/2016,ProShares Short MSCI Emerging Markets,EUM,27.99,28.34,-1.23500,-0.35,11150,312088500
05/24/2016,ProShares Short MSCI Emerging Markets,EUM,28.34,28.66,-1.11654,-0.32,11150,315991000
05/23/2016,ProShares Short MSCI Emerging Markets,EUM,28.66,28.58,0.27992,0.08,11150,319559000
05/20/2016,ProShares Short MSCI Emerging Markets,EUM,28.58,28.89,-1.07304,-0.31,10850,310093000
05/19/2016,ProShares Short MSCI Emerging Markets,EUM,28.89,28.61,0.97868,0.28,10850,313456500
05/18/2016,ProShares Short MSCI Emerging Markets,EUM,28.61,28.34,0.95272,0.27,10850,310418500
05/17/2016,ProShares Short MSCI Emerging Markets,EUM,28.34,28.19,0.53210,0.15,10100,286234000
05/16/2016,ProShares Short MSCI Emerging Markets,EUM,28.19,28.54,-1.22635,-0.35,10100,284719000
05/13/2016,ProShares Short MSCI Emerging Markets,EUM,28.54,28.05,1.74688,0.49,10100,288254000
05/12/2016,ProShares Short MSCI Emerging Markets,EUM,28.05,27.97,0.28602,0.08,10100,283305000
05/11/2016,ProShares Short MSCI Emerging Markets,EUM,27.97,27.91,0.21498,0.06,10100,282497000
05/10/2016,ProShares Short MSCI Emerging Markets,EUM,27.91,28.47,-1.96698,-0.56,10450,291659500
05/09/2016,ProShares Short MSCI Emerging Markets,EUM,28.47,28.1,1.31673,0.37,10450,297511500
05/06/2016,ProShares Short MSCI Emerging Markets,EUM,28.1,28.13,-0.10665,-0.03,9550,268355000
05/05/2016,ProShares Short MSCI Emerging Markets,EUM,28.13,28.13,0.00000,0,9650,271454500
05/04/2016,ProShares Short MSCI Emerging Markets,EUM,28.13,27.68,1.62572,0.45,9900,278487000
05/03/2016,ProShares Short MSCI Emerging Markets,EUM,27.68,26.94,2.74684,0.74,9900,274032000
05/02/2016,ProShares Short MSCI Emerging Markets,EUM,26.94,26.86,0.29784,0.08,9900,266706000
04/29/2016,ProShares Short MSCI Emerging Markets,EUM,26.86,26.75,0.41121,0.11,9900,265914000
04/28/2016,ProShares Short MSCI Emerging Markets,EUM,26.75,26.47,1.05780,0.28,9950,266162500
04/27/2016,ProShares Short MSCI Emerging Markets,EUM,26.47,26.63,-0.60083,-0.16,9950,263376500
04/26/2016,ProShares Short MSCI Emerging Markets,EUM,26.63,26.93,-1.11400,-0.3,9950,264968500
04/25/2016,ProShares Short MSCI Emerging Markets,EUM,26.93,26.76,0.63528,0.17,9950,267953500
04/22/2016,ProShares Short MSCI Emerging Markets,EUM,26.76,26.59,0.63934,0.17,9950,266262000
04/21/2016,ProShares Short MSCI Emerging Markets,EUM,26.59,26.33,0.98747,0.26,9950,264570500
04/20/2016,ProShares Short MSCI Emerging Markets,EUM,26.33,26.22,0.41953,0.11,10750,283047500
04/19/2016,ProShares Short MSCI Emerging Markets,EUM,26.22,26.61,-1.46561,-0.39,11150,292353000
04/18/2016,ProShares Short MSCI Emerging Markets,EUM,26.61,26.75,-0.52336,-0.14,11150,296701500
04/15/2016,ProShares Short MSCI Emerging Markets,EUM,26.75,26.61,0.52612,0.14,11150,298262500
04/14/2016,ProShares Short MSCI Emerging Markets,EUM,26.61,26.47,0.52890,0.14,11150,296701500
04/13/2016,ProShares Short MSCI Emerging Markets,EUM,26.47,26.95,-1.78108,-0.48,11150,295140500
04/12/2016,ProShares Short MSCI Emerging Markets,EUM,26.95,27.38,-1.57049,-0.43,11150,300492500
04/11/2016,ProShares Short MSCI Emerging Markets,EUM,27.38,27.74,-1.29776,-0.36,11250,308025000
04/08/2016,ProShares Short MSCI Emerging Markets,EUM,27.74,28.23,-1.73574,-0.49,11250,312075000
04/07/2016,ProShares Short MSCI Emerging Markets,EUM,28.23,27.66,2.06074,0.57,11250,317587500
04/06/2016,ProShares Short MSCI Emerging Markets,EUM,27.66,28.04,-1.35521,-0.38,11000,304260000
04/05/2016,ProShares Short MSCI Emerging Markets,EUM,28.04,27.5,1.96364,0.54,11000,308440000
04/04/2016,ProShares Short MSCI Emerging Markets,EUM,27.5,27.15,1.28913,0.35,11000,302500000
04/01/2016,ProShares Short MSCI Emerging Markets,EUM,27.15,27.08,0.25849,0.07,11000,298650000
03/31/2016,ProShares Short MSCI Emerging Markets,EUM,27.08,27.05,0.11091,0.03,11100,300588000
03/30/2016,ProShares Short MSCI Emerging Markets,EUM,27.05,27.34,-1.06072,-0.29,11100,300255000
03/29/2016,ProShares Short MSCI Emerging Markets,EUM,27.34,27.72,-1.37085,-0.38,11500,314410000
03/28/2016,ProShares Short MSCI Emerging Markets,EUM,27.72,27.81,-0.32362,-0.09,11500,318780000
03/24/2016,ProShares Short MSCI Emerging Markets,EUM,27.81,27.75,0.21622,0.06,12100,336501000
03/23/2016,ProShares Short MSCI Emerging Markets,EUM,27.75,27.29,1.68560,0.46,12500,346875000
03/22/2016,ProShares Short MSCI Emerging Markets,EUM,27.29,27.22,0.25716,0.07,12500,341125000
03/21/2016,ProShares Short MSCI Emerging Markets,EUM,27.22,27.28,-0.21994,-0.06,12500,340250000
03/18/2016,ProShares Short MSCI Emerging Markets,EUM,27.28,27.42,-0.51058,-0.14,12950,353276000
03/17/2016,ProShares Short MSCI Emerging Markets,EUM,27.42,28.05,-2.24599,-0.63,13150,360573000
03/16/2016,ProShares Short MSCI Emerging Markets,EUM,28.05,28.63,-2.02585,-0.58,13450,377272500
03/15/2016,ProShares Short MSCI Emerging Markets,EUM,28.63,28.23,1.41693,0.4,13450,385073500
03/14/2016,ProShares Short MSCI Emerging Markets,EUM,28.23,28.06,0.60584,0.17,13100,369813000
03/11/2016,ProShares Short MSCI Emerging Markets,EUM,28.06,28.67,-2.12766,-0.61,13100,367586000
03/10/2016,ProShares Short MSCI Emerging Markets,EUM,28.67,28.71,-0.13932,-0.04,13100,375577000
03/09/2016,ProShares Short MSCI Emerging Markets,EUM,28.71,28.9,-0.65744,-0.19,13100,376101000
03/08/2016,ProShares Short MSCI Emerging Markets,EUM,28.9,28.44,1.61744,0.46,13100,378590000
03/07/2016,ProShares Short MSCI Emerging Markets,EUM,28.44,28.37,0.24674,0.07,13100,372564000
03/04/2016,ProShares Short MSCI Emerging Markets,EUM,28.37,28.95,-2.00345,-0.58,13100,371647000
03/03/2016,ProShares Short MSCI Emerging Markets,EUM,28.95,29.28,-1.12705,-0.33,13100,379245000
03/02/2016,ProShares Short MSCI Emerging Markets,EUM,29.28,29.67,-1.31446,-0.39,12800,374784000
03/01/2016,ProShares Short MSCI Emerging Markets,EUM,29.67,30.78,-3.60624,-1.11,13050,387193500
02/29/2016,ProShares Short MSCI Emerging Markets,EUM,30.78,31.04,-0.83763,-0.26,13050,401679000
02/26/2016,ProShares Short MSCI Emerging Markets,EUM,31.04,30.75,0.94309,0.29,13050,405072000
02/25/2016,ProShares Short MSCI Emerging Markets,EUM,30.75,30.85,-0.32415,-0.1,13050,401287500
02/24/2016,ProShares Short MSCI Emerging Markets,EUM,30.85,30.81,0.12983,0.04,13950,430357500
02/23/2016,ProShares Short MSCI Emerging Markets,EUM,30.81,30.13,2.25689,0.68,13950,429799500
02/22/2016,ProShares Short MSCI Emerging Markets,EUM,30.13,30.92,-2.55498,-0.79,14050,423326500
02/19/2016,ProShares Short MSCI Emerging Markets,EUM,30.92,30.76,0.52016,0.16,14050,434426000
02/18/2016,ProShares Short MSCI Emerging Markets,EUM,30.76,30.58,0.58862,0.18,14050,432178000
02/17/2016,ProShares Short MSCI Emerging Markets,EUM,30.58,31.2,-1.98718,-0.62,14250,435765000
02/16/2016,ProShares Short MSCI Emerging Markets,EUM,31.2,31.92,-2.25564,-0.72,14250,444600000
02/12/2016,ProShares Short MSCI Emerging Markets,EUM,31.92,32.48,-1.72414,-0.56,14150,451668000
02/11/2016,ProShares Short MSCI Emerging Markets,EUM,32.48,31.95,1.65884,0.53,14150,459592000
02/10/2016,ProShares Short MSCI Emerging Markets,EUM,31.95,32.12,-0.52927,-0.17,13350,426532500
02/09/2016,ProShares Short MSCI Emerging Markets,EUM,32.12,31.65,1.48499,0.47,12850,412742000
02/08/2016,ProShares Short MSCI Emerging Markets,EUM,31.65,31.22,1.37732,0.43,12850,406702500
02/05/2016,ProShares Short MSCI Emerging Markets,EUM,31.22,30.87,1.13379,0.35,13150,410543000
02/04/2016,ProShares Short MSCI Emerging Markets,EUM,30.87,31.11,-0.77146,-0.24,13150,405940500
02/03/2016,ProShares Short MSCI Emerging Markets,EUM,31.11,32.01,-2.81162,-0.9,14800,460428000
02/02/2016,ProShares Short MSCI Emerging Markets,EUM,32.01,31.02,3.19149,0.99,14800,473748000
02/01/2016,ProShares Short MSCI Emerging Markets,EUM,31.02,30.72,0.97656,0.3,14800,459096000
01/29/2016,ProShares Short MSCI Emerging Markets,EUM,30.72,31.76,-3.27456,-1.04,14800,454656000
01/28/2016,ProShares Short MSCI Emerging Markets,EUM,31.76,32.27,-1.58042,-0.51,14800,470048000
01/27/2016,ProShares Short MSCI Emerging Markets,EUM,32.27,32.17,0.31085,0.1,14800,477596000
01/26/2016,ProShares Short MSCI Emerging Markets,EUM,32.17,32.66,-1.50031,-0.49,14400,463248000
01/25/2016,ProShares Short MSCI Emerging Markets,EUM,32.66,32.1,1.74455,0.56,14200,463772000
01/22/2016,ProShares Short MSCI Emerging Markets,EUM,32.1,33.24,-3.42960,-1.14,14200,455820000
01/21/2016,ProShares Short MSCI Emerging Markets,EUM,33.24,33.37,-0.38957,-0.13,14200,472008000
01/20/2016,ProShares Short MSCI Emerging Markets,EUM,33.37,32.66,2.17391,0.71,14200,473854000
01/19/2016,ProShares Short MSCI Emerging Markets,EUM,32.66,33.17,-1.53753,-0.51,14500,473570000
01/15/2016,ProShares Short MSCI Emerging Markets,EUM,33.17,31.9,3.98119,1.27,14500,480965000
01/14/2016,ProShares Short MSCI Emerging Markets,EUM,31.9,32.33,-1.33003,-0.43,14950,476905000
01/13/2016,ProShares Short MSCI Emerging Markets,EUM,32.33,32,1.03125,0.33,14950,483333500
01/12/2016,ProShares Short MSCI Emerging Markets,EUM,32,32.07,-0.21827,-0.07,14450,462400000
01/11/2016,ProShares Short MSCI Emerging Markets,EUM,32.07,32.05,0.06240,0.02,14150,453790500
01/08/2016,ProShares Short MSCI Emerging Markets,EUM,32.05,31.71,1.07222,0.34,14150,453507500
01/07/2016,ProShares Short MSCI Emerging Markets,EUM,31.71,30.78,3.02144,0.93,14150,448696500
01/06/2016,ProShares Short MSCI Emerging Markets,EUM,30.78,30.19,1.95429,0.59,14150,435537000
01/05/2016,ProShares Short MSCI Emerging Markets,EUM,30.19,30.26,-0.23133,-0.07,14150,427188500
01/04/2016,ProShares Short MSCI Emerging Markets,EUM,30.26,29.46,2.71555,0.8,14150,428179000
12/31/2015,ProShares Short MSCI Emerging Markets,EUM,29.46,29.37,0.30644,0.09,14150,416859000
12/30/2015,ProShares Short MSCI Emerging Markets,EUM,29.37,28.92,1.55602,0.45,14150,415585500
12/29/2015,ProShares Short MSCI Emerging Markets,EUM,28.92,28.96,-0.13812,-0.04,14150,409218000
12/28/2015,ProShares Short MSCI Emerging Markets,EUM,28.96,28.76,0.69541,0.2,14150,409784000
12/24/2015,ProShares Short MSCI Emerging Markets,EUM,28.76,28.66,0.34892,0.1,14150,406954000
12/23/2015,ProShares Short MSCI Emerging Markets,EUM,28.66,29.08,-1.44429,-0.42,14400,412704000
12/22/2015,ProShares Short MSCI Emerging Markets,EUM,29.08,29.31,-0.78472,-0.23,14400,418752000
12/21/2015,ProShares Short MSCI Emerging Markets,EUM,29.31,29.54,-0.77861,-0.23,14550,426460500
12/18/2015,ProShares Short MSCI Emerging Markets,EUM,29.54,29.44,0.33967,0.1,14550,429807000
12/17/2015,ProShares Short MSCI Emerging Markets,EUM,29.44,29.06,1.30764,0.38,14550,428352000
12/16/2015,ProShares Short MSCI Emerging Markets,EUM,29.06,29.66,-2.02293,-0.6,14550,422823000
12/15/2015,ProShares Short MSCI Emerging Markets,EUM,29.66,30.13,-1.55991,-0.47,14550,431553000
12/14/2015,ProShares Short MSCI Emerging Markets,EUM,30.13,30.62,-1.60026,-0.49,14900,448937000
12/11/2015,ProShares Short MSCI Emerging Markets,EUM,30.62,29.79,2.78617,0.83,15100,462362000
12/10/2015,ProShares Short MSCI Emerging Markets,EUM,29.79,29.59,0.67590,0.2,15100,449829000
12/09/2015,ProShares Short MSCI Emerging Markets,EUM,29.59,29.35,0.81772,0.24,15200,449768000
12/08/2015,ProShares Short MSCI Emerging Markets,EUM,29.35,29.04,1.06749,0.31,15200,446120000
12/07/2015,ProShares Short MSCI Emerging Markets,EUM,29.04,28.57,1.64508,0.47,15600,453024000
12/04/2015,ProShares Short MSCI Emerging Markets,EUM,28.57,28.77,-0.69517,-0.2,15600,445692000
12/03/2015,ProShares Short MSCI Emerging Markets,EUM,28.77,28.61,0.55925,0.16,15600,448812000
12/02/2015,ProShares Short MSCI Emerging Markets,EUM,28.61,28.27,1.20269,0.34,15600,446316000
12/01/2015,ProShares Short MSCI Emerging Markets,EUM,28.27,28.49,-0.77220,-0.22,15800,446666000
11/30/2015,ProShares Short MSCI Emerging Markets,EUM,28.49,28.54,-0.17519,-0.05,15800,450142000
11/27/2015,ProShares Short MSCI Emerging Markets,EUM,28.54,27.93,2.18403,0.61,15800,450932000
11/25/2015,ProShares Short MSCI Emerging Markets,EUM,27.93,27.71,0.79394,0.22,15800,441294000
11/24/2015,ProShares Short MSCI Emerging Markets,EUM,27.71,27.86,-0.53841,-0.15,15800,437818000
11/23/2015,ProShares Short MSCI Emerging Markets,EUM,27.86,27.61,0.90547,0.25,15800,440188000
11/20/2015,ProShares Short MSCI Emerging Markets,EUM,27.61,27.89,-1.00394,-0.28,15800,436238000
11/19/2015,ProShares Short MSCI Emerging Markets,EUM,27.89,28.14,-0.88842,-0.25,15800,440662000
11/18/2015,ProShares Short MSCI Emerging Markets,EUM,28.14,28.45,-1.08963,-0.31,16050,451647000
11/17/2015,ProShares Short MSCI Emerging Markets,EUM,28.45,28.38,0.24665,0.07,15900,452355000
11/16/2015,ProShares Short MSCI Emerging Markets,EUM,28.38,28.96,-2.00276,-0.58,15700,445566000
11/13/2015,ProShares Short MSCI Emerging Markets,EUM,28.96,28.52,1.54278,0.44,15700,454672000
11/12/2015,ProShares Short MSCI Emerging Markets,EUM,28.52,28.28,0.84866,0.24,14950,426374000
11/11/2015,ProShares Short MSCI Emerging Markets,EUM,28.28,28.34,-0.21171,-0.06,14700,415716000
11/10/2015,ProShares Short MSCI Emerging Markets,EUM,28.34,28.22,0.42523,0.12,14700,416598000
11/09/2015,ProShares Short MSCI Emerging Markets,EUM,28.22,27.54,2.46914,0.68,14700,414834000
11/06/2015,ProShares Short MSCI Emerging Markets,EUM,27.54,27.16,1.39912,0.38,13300,366282000
11/05/2015,ProShares Short MSCI Emerging Markets,EUM,27.16,27.21,-0.18376,-0.05,13300,361228000
11/04/2015,ProShares Short MSCI Emerging Markets,EUM,27.21,27,0.77778,0.21,13300,361893000
11/03/2015,ProShares Short MSCI Emerging Markets,EUM,27,27.36,-1.31579,-0.36,13300,359100000
11/02/2015,ProShares Short MSCI Emerging Markets,EUM,27.36,27.92,-2.00573,-0.56,13300,363888000
10/30/2015,ProShares Short MSCI Emerging Markets,EUM,27.92,27.97,-0.17876,-0.05,13600,379712000
10/29/2015,ProShares Short MSCI Emerging Markets,EUM,27.97,27.71,0.93829,0.26,13750,384587500
10/28/2015,ProShares Short MSCI Emerging Markets,EUM,27.71,27.4,1.13139,0.31,13750,381012500
10/27/2015,ProShares Short MSCI Emerging Markets,EUM,27.4,27.09,1.14433,0.31,13750,376750000
10/26/2015,ProShares Short MSCI Emerging Markets,EUM,27.09,26.85,0.89385,0.24,13750,372487500
10/23/2015,ProShares Short MSCI Emerging Markets,EUM,26.85,27.01,-0.59237,-0.16,13750,369187500
10/22/2015,ProShares Short MSCI Emerging Markets,EUM,27.01,27.58,-2.06672,-0.57,13750,371387500
10/21/2015,ProShares Short MSCI Emerging Markets,EUM,27.58,27.19,1.43435,0.39,13750,379225000
10/20/2015,ProShares Short MSCI Emerging Markets,EUM,27.19,27.18,0.03679,0.01,13750,373862500
10/19/2015,ProShares Short MSCI Emerging Markets,EUM,27.18,26.91,1.00334,0.27,13750,373725000
10/16/2015,ProShares Short MSCI Emerging Markets,EUM,26.91,26.93,-0.07427,-0.02,13750,370012500
