Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
09/25/2014,ProShares Short FTSE China 50,YXI,31.15,30.51,2.09767,0.64,150,4672500
09/24/2014,ProShares Short FTSE China 50,YXI,30.51,31.11,-1.92864,-0.6,150,4576500
09/23/2014,ProShares Short FTSE China 50,YXI,31.11,31.08,0.09653,0.03,150,4666500
09/22/2014,ProShares Short FTSE China 50,YXI,31.08,30.52,1.83486,0.56,150,4662000
09/19/2014,ProShares Short FTSE China 50,YXI,30.52,30.21,1.02615,0.31,150,4578000
09/18/2014,ProShares Short FTSE China 50,YXI,30.21,30.16,0.16578,0.05,150,4531500
09/17/2014,ProShares Short FTSE China 50,YXI,30.16,29.95,0.70117,0.21,150,4524000
09/16/2014,ProShares Short FTSE China 50,YXI,29.95,30.15,-0.66335,-0.2,150,4492500
09/15/2014,ProShares Short FTSE China 50,YXI,30.15,29.73,1.41271,0.42,150,4522500
09/12/2014,ProShares Short FTSE China 50,YXI,29.73,29.62,0.37137,0.11,150,4459500
09/11/2014,ProShares Short FTSE China 50,YXI,29.62,29.52,0.33875,0.1,150,4443000
09/10/2014,ProShares Short FTSE China 50,YXI,29.52,29.01,1.75801,0.51,150,4428000
09/09/2014,ProShares Short FTSE China 50,YXI,29.01,28.81,0.69420,0.2,150,4351500
09/08/2014,ProShares Short FTSE China 50,YXI,28.81,28.66,0.52338,0.15,150,4321500
09/05/2014,ProShares Short FTSE China 50,YXI,28.66,28.88,-0.76177,-0.22,150,4299000
09/04/2014,ProShares Short FTSE China 50,YXI,28.88,28.98,-0.34507,-0.1,150,4332000
09/03/2014,ProShares Short FTSE China 50,YXI,28.98,29.97,-3.30330,-0.99,150,4347000
09/02/2014,ProShares Short FTSE China 50,YXI,29.97,30.16,-0.62997,-0.19,150,4495500
08/29/2014,ProShares Short FTSE China 50,YXI,30.16,30.12,0.13280,0.04,150,4524000
08/28/2014,ProShares Short FTSE China 50,YXI,30.12,29.76,1.20968,0.36,150,4518000
08/27/2014,ProShares Short FTSE China 50,YXI,29.76,29.56,0.67659,0.2,150,4464000
08/26/2014,ProShares Short FTSE China 50,YXI,29.56,29.6,-0.13514,-0.04,150,4434000
08/25/2014,ProShares Short FTSE China 50,YXI,29.6,29.87,-0.90392,-0.27,150,4440000
08/22/2014,ProShares Short FTSE China 50,YXI,29.87,30.03,-0.53280,-0.16,150,4480500
08/21/2014,ProShares Short FTSE China 50,YXI,30.03,29.65,1.28162,0.38,150,4504500
08/20/2014,ProShares Short FTSE China 50,YXI,29.65,29.49,0.54256,0.16,150,4447500
08/19/2014,ProShares Short FTSE China 50,YXI,29.49,29.52,-0.10163,-0.03,150,4423500
08/18/2014,ProShares Short FTSE China 50,YXI,29.52,29.76,-0.80645,-0.24,150,4428000
08/15/2014,ProShares Short FTSE China 50,YXI,29.76,29.8,-0.13423,-0.04,150,4464000
08/14/2014,ProShares Short FTSE China 50,YXI,29.8,29.48,1.08548,0.32,150,4470000
08/13/2014,ProShares Short FTSE China 50,YXI,29.48,29.84,-1.20643,-0.36,150,4422000
08/12/2014,ProShares Short FTSE China 50,YXI,29.84,29.8,0.13423,0.04,150,4476000
08/11/2014,ProShares Short FTSE China 50,YXI,29.8,30.21,-1.35717,-0.41,150,4470000
08/08/2014,ProShares Short FTSE China 50,YXI,30.21,30.69,-1.56403,-0.48,150,4531500
08/07/2014,ProShares Short FTSE China 50,YXI,30.69,30.43,0.85442,0.26,150,4603500
08/06/2014,ProShares Short FTSE China 50,YXI,30.43,30.24,0.62831,0.19,150,4564500
08/05/2014,ProShares Short FTSE China 50,YXI,30.24,29.81,1.44247,0.43,150,4536000
08/04/2014,ProShares Short FTSE China 50,YXI,29.81,30.07,-0.86465,-0.26,150,4471500
08/01/2014,ProShares Short FTSE China 50,YXI,30.07,30.27,-0.66072,-0.2,150,4510500
07/31/2014,ProShares Short FTSE China 50,YXI,30.27,30.08,0.63165,0.19,150,4540500
07/30/2014,ProShares Short FTSE China 50,YXI,30.08,29.91,0.56837,0.17,150,4512000
07/29/2014,ProShares Short FTSE China 50,YXI,29.91,29.84,0.23458,0.07,150,4486500
07/28/2014,ProShares Short FTSE China 50,YXI,29.84,30.5,-2.16393,-0.66,150,4476000
07/25/2014,ProShares Short FTSE China 50,YXI,30.5,30.57,-0.22898,-0.07,150,4575000
07/24/2014,ProShares Short FTSE China 50,YXI,30.57,30.98,-1.32343,-0.41,200,6114000
07/23/2014,ProShares Short FTSE China 50,YXI,30.98,31.4,-1.33758,-0.42,1050,32529000
07/22/2014,ProShares Short FTSE China 50,YXI,31.4,32.12,-2.24159,-0.72,1050,32970000
07/21/2014,ProShares Short FTSE China 50,YXI,32.12,32.1,0.06231,0.02,1050,33726000
07/18/2014,ProShares Short FTSE China 50,YXI,32.1,32.33,-0.71141,-0.23,1050,33705000
07/17/2014,ProShares Short FTSE China 50,YXI,32.33,31.88,1.41154,0.45,1050,33946500
07/16/2014,ProShares Short FTSE China 50,YXI,31.88,31.98,-0.31270,-0.1,1050,33474000
07/15/2014,ProShares Short FTSE China 50,YXI,31.98,31.98,0.00000,0,1050,33579000
07/14/2014,ProShares Short FTSE China 50,YXI,31.98,32.41,-1.32675,-0.43,1050,33579000
07/11/2014,ProShares Short FTSE China 50,YXI,32.41,32.55,-0.43011,-0.14,1050,34030500
07/10/2014,ProShares Short FTSE China 50,YXI,32.55,32.35,0.61824,0.2,1050,34177500
07/09/2014,ProShares Short FTSE China 50,YXI,32.35,32.2,0.46584,0.15,1050,33967500
07/08/2014,ProShares Short FTSE China 50,YXI,32.2,32.04,0.49938,0.16,1050,33810000
07/07/2014,ProShares Short FTSE China 50,YXI,32.04,31.98,0.18762,0.06,1050,33642000
07/03/2014,ProShares Short FTSE China 50,YXI,31.98,32.3,-0.99071,-0.32,1050,33579000
07/02/2014,ProShares Short FTSE China 50,YXI,32.3,32.95,-1.97269,-0.65,1050,33915000
07/01/2014,ProShares Short FTSE China 50,YXI,32.95,33.2,-0.75301,-0.25,1050,34597500
06/30/2014,ProShares Short FTSE China 50,YXI,33.2,33.05,0.45386,0.15,1050,34860000
06/27/2014,ProShares Short FTSE China 50,YXI,33.05,33.12,-0.21135,-0.07,1050,34702500
06/26/2014,ProShares Short FTSE China 50,YXI,33.12,33.45,-0.98655,-0.33,1050,34776000
06/25/2014,ProShares Short FTSE China 50,YXI,33.45,33.52,-0.20883,-0.07,1050,35122500
06/24/2014,ProShares Short FTSE China 50,YXI,33.52,33.41,0.32924,0.11,1050,35196000
06/23/2014,ProShares Short FTSE China 50,YXI,33.41,33.01,1.21175,0.4,1050,35080500
06/20/2014,ProShares Short FTSE China 50,YXI,33.01,32.92,0.27339,0.09,1050,34660500
06/19/2014,ProShares Short FTSE China 50,YXI,32.92,32.62,0.91968,0.3,1050,34566000
06/18/2014,ProShares Short FTSE China 50,YXI,32.62,32.88,-0.79075,-0.26,1050,34251000
06/17/2014,ProShares Short FTSE China 50,YXI,32.88,32.85,0.09132,0.03,1050,34524000
06/16/2014,ProShares Short FTSE China 50,YXI,32.85,32.8,0.15244,0.05,1050,34492500
06/13/2014,ProShares Short FTSE China 50,YXI,32.8,33.3,-1.50150,-0.5,1050,34440000
06/12/2014,ProShares Short FTSE China 50,YXI,33.3,33.21,0.27100,0.09,1050,34965000
06/11/2014,ProShares Short FTSE China 50,YXI,33.21,33.07,0.42334,0.14,1050,34870500
06/10/2014,ProShares Short FTSE China 50,YXI,33.07,33.23,-0.48149,-0.16,1050,34723500
06/09/2014,ProShares Short FTSE China 50,YXI,33.23,33.56,-0.98331,-0.33,1050,34891500
06/06/2014,ProShares Short FTSE China 50,YXI,33.56,33.38,0.53925,0.18,1050,35238000
06/05/2014,ProShares Short FTSE China 50,YXI,33.38,33.67,-0.86130,-0.29,1050,35049000
06/04/2014,ProShares Short FTSE China 50,YXI,33.67,33.38,0.86878,0.29,1050,35353500
06/03/2014,ProShares Short FTSE China 50,YXI,33.38,33.68,-0.89074,-0.3,1050,35049000
06/02/2014,ProShares Short FTSE China 50,YXI,33.68,33.93,-0.73681,-0.25,1050,35364000
05/30/2014,ProShares Short FTSE China 50,YXI,33.93,34.11,-0.52770,-0.18,1050,35626500
05/29/2014,ProShares Short FTSE China 50,YXI,34.11,34.18,-0.20480,-0.07,1050,35815500
05/28/2014,ProShares Short FTSE China 50,YXI,34.18,34.6,-1.21387,-0.42,1050,35889000
05/27/2014,ProShares Short FTSE China 50,YXI,34.6,34.42,0.52295,0.18,1050,36330000
05/23/2014,ProShares Short FTSE China 50,YXI,34.42,34.42,0.00000,0,1050,36141000
05/22/2014,ProShares Short FTSE China 50,YXI,34.42,34.72,-0.86406,-0.3,1050,36141000
05/21/2014,ProShares Short FTSE China 50,YXI,34.72,35.21,-1.39165,-0.49,1050,36456000
05/20/2014,ProShares Short FTSE China 50,YXI,35.21,35,0.60000,0.21,1050,36970500
05/19/2014,ProShares Short FTSE China 50,YXI,35,34.79,0.60362,0.21,600,21000000
05/16/2014,ProShares Short FTSE China 50,YXI,34.79,35.2,-1.16477,-0.41,600,20874000
05/15/2014,ProShares Short FTSE China 50,YXI,35.2,34.96,0.68650,0.24,600,21120000
05/14/2014,ProShares Short FTSE China 50,YXI,34.96,35.36,-1.13122,-0.4,600,20976000
05/13/2014,ProShares Short FTSE China 50,YXI,35.36,35.46,-0.28201,-0.1,600,21216000
05/12/2014,ProShares Short FTSE China 50,YXI,35.46,36.23,-2.12531,-0.77,600,21276000
05/09/2014,ProShares Short FTSE China 50,YXI,36.23,36.1,0.36011,0.13,600,21738000
05/08/2014,ProShares Short FTSE China 50,YXI,36.1,36.21,-0.30378,-0.11,600,21660000
05/07/2014,ProShares Short FTSE China 50,YXI,36.21,36.06,0.41597,0.15,600,21726000
05/06/2014,ProShares Short FTSE China 50,YXI,36.06,36.12,-0.16611,-0.06,600,21636000
05/05/2014,ProShares Short FTSE China 50,YXI,36.12,35.82,0.83752,0.3,600,21672000
05/02/2014,ProShares Short FTSE China 50,YXI,35.82,35.83,-0.02791,-0.01,600,21492000
05/01/2014,ProShares Short FTSE China 50,YXI,35.83,35.9,-0.19499,-0.07,600,21498000
04/30/2014,ProShares Short FTSE China 50,YXI,35.9,35.76,0.39150,0.14,600,21540000
04/29/2014,ProShares Short FTSE China 50,YXI,35.76,36.24,-1.32450,-0.48,600,21456000
04/28/2014,ProShares Short FTSE China 50,YXI,36.24,36.15,0.24896,0.09,600,21744000
04/25/2014,ProShares Short FTSE China 50,YXI,36.15,35.85,0.83682,0.3,600,21690000
04/24/2014,ProShares Short FTSE China 50,YXI,35.85,35.92,-0.19488,-0.07,600,21510000
04/23/2014,ProShares Short FTSE China 50,YXI,35.92,35.44,1.35440,0.48,550,19756000
04/22/2014,ProShares Short FTSE China 50,YXI,35.44,35.26,0.51049,0.18,550,19492000
04/21/2014,ProShares Short FTSE China 50,YXI,35.26,35.04,0.62785,0.22,550,19393000
04/17/2014,ProShares Short FTSE China 50,YXI,35.04,35.13,-0.25619,-0.09,550,19272000
04/16/2014,ProShares Short FTSE China 50,YXI,35.13,35.58,-1.26476,-0.45,550,19321500
04/15/2014,ProShares Short FTSE China 50,YXI,35.58,34.71,2.50648,0.87,550,19569000
04/14/2014,ProShares Short FTSE China 50,YXI,34.71,34.77,-0.17256,-0.06,150,5206500
04/11/2014,ProShares Short FTSE China 50,YXI,34.77,34.27,1.45900,0.5,150,5215500
04/10/2014,ProShares Short FTSE China 50,YXI,34.27,34.15,0.35139,0.12,150,5140500
04/09/2014,ProShares Short FTSE China 50,YXI,34.15,34.57,-1.21493,-0.42,150,5122500
04/08/2014,ProShares Short FTSE China 50,YXI,34.57,35.12,-1.56606,-0.55,150,5185500
04/07/2014,ProShares Short FTSE China 50,YXI,35.12,35.32,-0.56625,-0.2,150,5268000
04/04/2014,ProShares Short FTSE China 50,YXI,35.32,35.2,0.34091,0.12,150,5298000
04/03/2014,ProShares Short FTSE China 50,YXI,35.2,35.11,0.25634,0.09,150,5280000
04/02/2014,ProShares Short FTSE China 50,YXI,35.11,35.06,0.14261,0.05,150,5266500
04/01/2014,ProShares Short FTSE China 50,YXI,35.06,35.18,-0.34110,-0.12,150,5259000
03/31/2014,ProShares Short FTSE China 50,YXI,35.18,35.13,0.14233,0.05,150,5277000
03/28/2014,ProShares Short FTSE China 50,YXI,35.13,35.89,-2.11758,-0.76,150,5269500
03/27/2014,ProShares Short FTSE China 50,YXI,35.89,36.15,-0.71923,-0.26,150,5383500
03/26/2014,ProShares Short FTSE China 50,YXI,36.15,36.24,-0.24834,-0.09,150,5422500
03/25/2014,ProShares Short FTSE China 50,YXI,36.24,36.54,-0.82102,-0.3,150,5436000
03/24/2014,ProShares Short FTSE China 50,YXI,36.54,37.13,-1.58901,-0.59,150,5481000
03/21/2014,ProShares Short FTSE China 50,YXI,37.13,38.24,-2.90272,-1.11,150,5569500
03/20/2014,ProShares Short FTSE China 50,YXI,38.24,38.13,0.28849,0.11,100,3824000
03/19/2014,ProShares Short FTSE China 50,YXI,38.13,37.54,1.57166,0.59,100,3813000
03/18/2014,ProShares Short FTSE China 50,YXI,37.54,38.19,-1.70202,-0.65,100,3754000
03/17/2014,ProShares Short FTSE China 50,YXI,38.19,38.24,-0.13075,-0.05,100,3819000
03/14/2014,ProShares Short FTSE China 50,YXI,38.24,38.3,-0.15666,-0.06,100,3824000
03/13/2014,ProShares Short FTSE China 50,YXI,38.3,37.39,2.43381,0.91,100,3830000
03/12/2014,ProShares Short FTSE China 50,YXI,37.39,37.3,0.24129,0.09,100,3739000
03/11/2014,ProShares Short FTSE China 50,YXI,37.3,36.73,1.55186,0.57,100,3730000
03/10/2014,ProShares Short FTSE China 50,YXI,36.73,36.14,1.63254,0.59,100,3673000
03/07/2014,ProShares Short FTSE China 50,YXI,36.14,35.77,1.03439,0.37,100,3614000
03/06/2014,ProShares Short FTSE China 50,YXI,35.77,36.15,-1.05118,-0.38,100,3577000
03/05/2014,ProShares Short FTSE China 50,YXI,36.15,35.81,0.94946,0.34,100,3615000
03/04/2014,ProShares Short FTSE China 50,YXI,35.81,36.22,-1.13197,-0.41,100,3581000
03/03/2014,ProShares Short FTSE China 50,YXI,36.22,35.79,1.20145,0.43,100,3622000
02/28/2014,ProShares Short FTSE China 50,YXI,35.79,35.41,1.07314,0.38,100,3579000
02/27/2014,ProShares Short FTSE China 50,YXI,35.41,36.42,-2.77320,-1.01,100,3541000
02/26/2014,ProShares Short FTSE China 50,YXI,36.42,36.59,-0.46461,-0.17,100,3642000
02/25/2014,ProShares Short FTSE China 50,YXI,36.59,35.94,1.80857,0.65,100,3659000
02/24/2014,ProShares Short FTSE China 50,YXI,35.94,35.51,1.21093,0.43,100,3594000
02/21/2014,ProShares Short FTSE China 50,YXI,35.51,35.58,-0.19674,-0.07,100,3551000
02/20/2014,ProShares Short FTSE China 50,YXI,35.58,35.28,0.85034,0.3,100,3558000
02/19/2014,ProShares Short FTSE China 50,YXI,35.28,35.47,-0.53566,-0.19,100,3528000
02/18/2014,ProShares Short FTSE China 50,YXI,35.47,35.49,-0.05635,-0.02,100,3547000
02/14/2014,ProShares Short FTSE China 50,YXI,35.49,35.81,-0.89361,-0.32,100,3549000
02/13/2014,ProShares Short FTSE China 50,YXI,35.81,35.9,-0.25070,-0.09,100,3581000
02/12/2014,ProShares Short FTSE China 50,YXI,35.9,35.89,0.02786,0.01,100,3590000
02/11/2014,ProShares Short FTSE China 50,YXI,35.89,37.31,-3.80595,-1.42,100,3589000
02/10/2014,ProShares Short FTSE China 50,YXI,37.31,36.99,0.86510,0.32,100,3731000
02/07/2014,ProShares Short FTSE China 50,YXI,36.99,37.14,-0.40388,-0.15,100,3699000
02/06/2014,ProShares Short FTSE China 50,YXI,37.14,37.78,-1.69402,-0.64,100,3714000
02/05/2014,ProShares Short FTSE China 50,YXI,37.78,37.3,1.28686,0.48,100,3778000
02/04/2014,ProShares Short FTSE China 50,YXI,37.3,37.8,-1.32275,-0.5,100,3730000
02/03/2014,ProShares Short FTSE China 50,YXI,37.8,36.86,2.55019,0.94,100,3780000
01/31/2014,ProShares Short FTSE China 50,YXI,36.86,36.78,0.21751,0.08,100,3686000
01/30/2014,ProShares Short FTSE China 50,YXI,36.78,36.96,-0.48701,-0.18,100,3678000
01/29/2014,ProShares Short FTSE China 50,YXI,36.96,36.91,0.13546,0.05,100,3696000
01/28/2014,ProShares Short FTSE China 50,YXI,36.91,37.34,-1.15158,-0.43,100,3691000
01/27/2014,ProShares Short FTSE China 50,YXI,37.34,37.28,0.16094,0.06,100,3734000
01/24/2014,ProShares Short FTSE China 50,YXI,37.28,36.45,2.27709,0.83,100,3728000
01/23/2014,ProShares Short FTSE China 50,YXI,36.45,34.89,4.47120,1.56,100,3645000
01/22/2014,ProShares Short FTSE China 50,YXI,34.89,35.76,-2.43289,-0.87,100,3489000
01/21/2014,ProShares Short FTSE China 50,YXI,35.76,35.76,0.00000,0,100,3576000
01/17/2014,ProShares Short FTSE China 50,YXI,35.76,35.7,0.16807,0.06,100,3576000
01/16/2014,ProShares Short FTSE China 50,YXI,35.7,35.38,0.90447,0.32,100,3570000
01/15/2014,ProShares Short FTSE China 50,YXI,35.38,35.32,0.16988,0.06,100,3538000
01/14/2014,ProShares Short FTSE China 50,YXI,35.32,35.88,-1.56076,-0.56,100,3532000
01/13/2014,ProShares Short FTSE China 50,YXI,35.88,35.18,1.98977,0.7,100,3588000
01/10/2014,ProShares Short FTSE China 50,YXI,35.18,35.84,-1.84152,-0.66,100,3518000
01/09/2014,ProShares Short FTSE China 50,YXI,35.84,35.19,1.84712,0.65,100,3584000
01/08/2014,ProShares Short FTSE China 50,YXI,35.19,35.62,-1.20719,-0.43,100,3519000
01/07/2014,ProShares Short FTSE China 50,YXI,35.62,35.63,-0.02807,-0.01,100,3562000
01/06/2014,ProShares Short FTSE China 50,YXI,35.63,35.02,1.74186,0.61,100,3563000
01/03/2014,ProShares Short FTSE China 50,YXI,35.02,34.59,1.24313,0.43,100,3502000
01/02/2014,ProShares Short FTSE China 50,YXI,34.59,33.52,3.19212,1.07,100,3459000
12/31/2013,ProShares Short FTSE China 50,YXI,33.52,33.86,-1.00413,-0.34,100,3352000
12/30/2013,ProShares Short FTSE China 50,YXI,33.86,33.66,0.59418,0.2,100,3386000
12/27/2013,ProShares Short FTSE China 50,YXI,33.66,34.17,-1.49254,-0.51,100,3366000
12/26/2013,ProShares Short FTSE China 50,YXI,34.17,33.89,0.82620,0.28,100,3417000
12/24/2013,ProShares Short FTSE China 50,YXI,33.89,34.53,-1.85346,-0.64,100,3389000
12/23/2013,ProShares Short FTSE China 50,YXI,34.53,34.5,0.08696,0.03,100,3453000
12/20/2013,ProShares Short FTSE China 50,YXI,34.5,34.23,0.78878,0.27,100,3450000
12/19/2013,ProShares Short FTSE China 50,YXI,34.23,33.48,2.24014,0.75,100,3423000
12/18/2013,ProShares Short FTSE China 50,YXI,33.48,34.16,-1.99063,-0.68,100,3348000
12/17/2013,ProShares Short FTSE China 50,YXI,34.16,33.75,1.21481,0.41,100,3416000
12/16/2013,ProShares Short FTSE China 50,YXI,33.75,33.74,0.02964,0.01,100,3375000
12/13/2013,ProShares Short FTSE China 50,YXI,33.74,33.98,-0.70630,-0.24,100,3374000
12/12/2013,ProShares Short FTSE China 50,YXI,33.98,33.62,1.07079,0.36,100,3398000
12/11/2013,ProShares Short FTSE China 50,YXI,33.62,32.56,3.25553,1.06,100,3362000
12/10/2013,ProShares Short FTSE China 50,YXI,32.56,32.52,0.12300,0.04,100,3256000
12/09/2013,ProShares Short FTSE China 50,YXI,32.52,32.31,0.64995,0.21,100,3252000
12/06/2013,ProShares Short FTSE China 50,YXI,32.31,32.94,-1.91257,-0.63,100,3231000
12/05/2013,ProShares Short FTSE China 50,YXI,32.94,32.74,0.61087,0.2,100,3294000
12/04/2013,ProShares Short FTSE China 50,YXI,32.74,32.92,-0.54678,-0.18,100,3274000
12/03/2013,ProShares Short FTSE China 50,YXI,32.92,32.62,0.91968,0.3,100,3292000
12/02/2013,ProShares Short FTSE China 50,YXI,32.62,32.35,0.83462,0.27,100,3262000
11/29/2013,ProShares Short FTSE China 50,YXI,32.35,32.31,0.12380,0.04,100,3235000
11/27/2013,ProShares Short FTSE China 50,YXI,32.31,32.99,-2.06123,-0.68,100,3231000
11/26/2013,ProShares Short FTSE China 50,YXI,32.99,33.17,-0.54266,-0.18,100,3299000
11/25/2013,ProShares Short FTSE China 50,YXI,33.17,32.53,1.96741,0.64,100,3317000
11/22/2013,ProShares Short FTSE China 50,YXI,32.53,32.73,-0.61106,-0.2,100,3253000
11/21/2013,ProShares Short FTSE China 50,YXI,32.73,32.86,-0.39562,-0.13,100,3273000
11/20/2013,ProShares Short FTSE China 50,YXI,32.86,32.63,0.70487,0.23,100,3286000
11/19/2013,ProShares Short FTSE China 50,YXI,32.63,32.65,-0.06126,-0.02,100,3263000
11/18/2013,ProShares Short FTSE China 50,YXI,32.65,33.87,-3.60201,-1.22,100,3265000
11/15/2013,ProShares Short FTSE China 50,YXI,33.87,35.45,-4.45698,-1.58,100,3387000
11/14/2013,ProShares Short FTSE China 50,YXI,35.45,35.79,-0.94999,-0.34,100,3545000
11/13/2013,ProShares Short FTSE China 50,YXI,35.79,35.38,1.15885,0.41,150,5368500
11/12/2013,ProShares Short FTSE China 50,YXI,35.38,35.08,0.85519,0.3,150,5307000
11/11/2013,ProShares Short FTSE China 50,YXI,35.08,35.45,-1.04372,-0.37,150,5262000
11/08/2013,ProShares Short FTSE China 50,YXI,35.45,35.66,-0.58890,-0.21,150,5317500
11/07/2013,ProShares Short FTSE China 50,YXI,35.66,35.08,1.65336,0.58,150,5349000
11/06/2013,ProShares Short FTSE China 50,YXI,35.08,35.08,0.00000,0,150,5262000
11/05/2013,ProShares Short FTSE China 50,YXI,35.08,34.5,1.68116,0.58,150,5262000
11/04/2013,ProShares Short FTSE China 50,YXI,34.5,34.55,-0.14472,-0.05,150,5175000
11/01/2013,ProShares Short FTSE China 50,YXI,34.55,34.8,-0.71839,-0.25,150,5182500
10/31/2013,ProShares Short FTSE China 50,YXI,34.8,34.82,-0.05744,-0.02,150,5220000
10/30/2013,ProShares Short FTSE China 50,YXI,34.82,35.33,-1.44353,-0.51,150,5223000
10/29/2013,ProShares Short FTSE China 50,YXI,35.33,35.8,-1.31285,-0.47,150,5299500
10/28/2013,ProShares Short FTSE China 50,YXI,35.8,35.92,-0.33408,-0.12,150,5370000
10/25/2013,ProShares Short FTSE China 50,YXI,35.92,35.88,0.11148,0.04,150,5388000
10/24/2013,ProShares Short FTSE China 50,YXI,35.88,35.48,1.12740,0.4,150,5382000
10/23/2013,ProShares Short FTSE China 50,YXI,35.48,34.33,3.34984,1.15,150,5322000
10/22/2013,ProShares Short FTSE China 50,YXI,34.33,34.33,0.00000,0,150,5149500
10/21/2013,ProShares Short FTSE China 50,YXI,34.33,34.36,-0.08731,-0.03,150,5149500
10/18/2013,ProShares Short FTSE China 50,YXI,34.36,34.38,-0.05817,-0.02,150,5154000
10/17/2013,ProShares Short FTSE China 50,YXI,34.38,34.31,0.20402,0.07,150,5157000
10/16/2013,ProShares Short FTSE China 50,YXI,34.31,34.39,-0.23263,-0.08,150,5146500
10/15/2013,ProShares Short FTSE China 50,YXI,34.39,34.05,0.99853,0.34,150,5158500
10/14/2013,ProShares Short FTSE China 50,YXI,34.05,34.17,-0.35119,-0.12,150,5107500
10/11/2013,ProShares Short FTSE China 50,YXI,34.17,34.38,-0.61082,-0.21,150,5125500
10/10/2013,ProShares Short FTSE China 50,YXI,34.38,34.79,-1.17850,-0.41,150,5157000
10/09/2013,ProShares Short FTSE China 50,YXI,34.79,34.95,-0.45780,-0.16,150,5218500
10/08/2013,ProShares Short FTSE China 50,YXI,34.95,34.89,0.17197,0.06,150,5242500
10/07/2013,ProShares Short FTSE China 50,YXI,34.89,34.52,1.07184,0.37,150,5233500
10/04/2013,ProShares Short FTSE China 50,YXI,34.52,34.99,-1.34324,-0.47,150,5178000
10/03/2013,ProShares Short FTSE China 50,YXI,34.99,34.93,0.17177,0.06,150,5248500
10/02/2013,ProShares Short FTSE China 50,YXI,34.93,34.91,0.05729,0.02,150,5239500
10/01/2013,ProShares Short FTSE China 50,YXI,34.91,35.41,-1.41203,-0.5,150,5236500
09/30/2013,ProShares Short FTSE China 50,YXI,35.41,34.89,1.49040,0.52,150,5311500
09/27/2013,ProShares Short FTSE China 50,YXI,34.89,34.66,0.66359,0.23,150,5233500
09/26/2013,ProShares Short FTSE China 50,YXI,34.66,34.65,0.02886,0.01,150,5199000
09/25/2013,ProShares Short FTSE China 50,YXI,34.65,34.48,0.49304,0.17,150,5197500
09/24/2013,ProShares Short FTSE China 50,YXI,34.48,34,1.41176,0.48,150,5172000
09/23/2013,ProShares Short FTSE China 50,YXI,34,34.21,-0.61386,-0.21,150,5100000
09/20/2013,ProShares Short FTSE China 50,YXI,34.21,33.81,1.18308,0.4,150,5131500
09/19/2013,ProShares Short FTSE China 50,YXI,33.81,33.59,0.65496,0.22,150,5071500
09/18/2013,ProShares Short FTSE China 50,YXI,33.59,34.25,-1.92701,-0.66,150,5038500
09/17/2013,ProShares Short FTSE China 50,YXI,34.25,34.09,0.46935,0.16,150,5137500
09/16/2013,ProShares Short FTSE China 50,YXI,34.09,34.43,-0.98751,-0.34,150,5113500
09/13/2013,ProShares Short FTSE China 50,YXI,34.43,34.58,-0.43378,-0.15,150,5164500
09/12/2013,ProShares Short FTSE China 50,YXI,34.58,34.2,1.11111,0.38,150,5187000
09/11/2013,ProShares Short FTSE China 50,YXI,34.2,33.95,0.73638,0.25,150,5130000
09/10/2013,ProShares Short FTSE China 50,YXI,33.95,34.4,-1.30814,-0.45,150,5092500
09/09/2013,ProShares Short FTSE China 50,YXI,34.4,35.27,-2.46669,-0.87,150,5160000
09/06/2013,ProShares Short FTSE China 50,YXI,35.27,35.41,-0.39537,-0.14,150,5290500
09/05/2013,ProShares Short FTSE China 50,YXI,35.41,35.78,-1.03410,-0.37,150,5311500
09/04/2013,ProShares Short FTSE China 50,YXI,35.78,36.41,-1.73029,-0.63,150,5367000
09/03/2013,ProShares Short FTSE China 50,YXI,36.41,37.57,-3.08757,-1.16,150,5461500
08/30/2013,ProShares Short FTSE China 50,YXI,37.57,37.63,-0.15945,-0.06,150,5635500
08/29/2013,ProShares Short FTSE China 50,YXI,37.63,37.78,-0.39704,-0.15,150,5644500
08/28/2013,ProShares Short FTSE China 50,YXI,37.78,37.68,0.26539,0.1,150,5667000
08/27/2013,ProShares Short FTSE China 50,YXI,37.68,37.07,1.64554,0.61,150,5652000
08/26/2013,ProShares Short FTSE China 50,YXI,37.07,37.08,-0.02697,-0.01,150,5560500
08/23/2013,ProShares Short FTSE China 50,YXI,37.08,36.94,0.37899,0.14,150,5562000
08/22/2013,ProShares Short FTSE China 50,YXI,36.94,37.97,-2.71267,-1.03,150,5541000
08/21/2013,ProShares Short FTSE China 50,YXI,37.97,37.22,2.01505,0.75,150,5695500
08/20/2013,ProShares Short FTSE China 50,YXI,37.22,36.73,1.33406,0.49,150,5583000
08/19/2013,ProShares Short FTSE China 50,YXI,36.73,36.63,0.27300,0.1,150,5509500
08/16/2013,ProShares Short FTSE China 50,YXI,36.63,36.66,-0.08183,-0.03,150,5494500
08/15/2013,ProShares Short FTSE China 50,YXI,36.66,36.39,0.74196,0.27,150,5499000
08/14/2013,ProShares Short FTSE China 50,YXI,36.39,36.42,-0.08237,-0.03,150,5458500
08/13/2013,ProShares Short FTSE China 50,YXI,36.42,37.19,-2.07045,-0.77,150,5463000
08/12/2013,ProShares Short FTSE China 50,YXI,37.19,38.45,-3.27698,-1.26,150,5578500
