"Global X MSCI China Consumer Discretionary ETF",,,,,
Date,"Closing Price","Daily Change","Daily Change %",Premium/Discount,"Premium/Discount %"
03/15/2019,16.01,0.34,2.17,0.07,0.44
03/14/2019,15.67,-0.23,-1.45,0.00,0.01
03/13/2019,15.9,-0.15,-0.93,0.06,0.40
03/12/2019,16.05,0.00,0.00,0.05,0.32
03/11/2019,16.05,0.35,2.23,0.06,0.38
03/08/2019,15.7,-0.33,-2.06,0.00,-0.00
03/07/2019,16.03,-0.52,-3.14,-0.07,-0.43
03/06/2019,16.55,-0.17,-1.02,-0.01,-0.06
03/05/2019,16.72,0.32,1.95,0.10,0.61
03/04/2019,16.4,0.13,0.80,0.05,0.32
03/01/2019,16.27,0.22,1.37,0.06,0.36
02/28/2019,16.05,0.03,0.19,0.06,0.37
02/27/2019,16.02,-0.26,-1.60,0.04,0.24
02/26/2019,16.28,-0.05,-0.31,0.13,0.80
02/25/2019,16.33,0.46,2.90,0.12,0.77
02/22/2019,15.87,0.37,2.39,0.09,0.55
02/21/2019,15.5,-0.11,-0.70,0.01,0.09
02/20/2019,15.61,0.24,1.56,0.09,0.60
02/19/2019,15.37,0.16,1.05,0.07,0.46
02/15/2019,15.21,-0.23,-1.49,0.10,0.69
02/14/2019,15.44,-0.08,-0.52,0.00,-0.02
02/13/2019,15.52,0.24,1.57,0.01,0.08
02/12/2019,15.28,0.21,1.39,0.04,0.28
02/11/2019,15.07,0.23,1.55,0.03,0.18
02/08/2019,14.84,0.03,0.20,-0.06,-0.40
02/07/2019,14.81,-0.30,-1.99,-0.11,-0.74
02/06/2019,15.11,-0.09,-0.59,-0.01,-0.03
02/05/2019,15.2,0.27,1.81,0.07,0.44
02/04/2019,14.93,0.07,0.47,-0.02,-0.15
02/01/2019,14.86,0.09,0.61,-0.06,-0.39
01/31/2019,14.77,0.21,1.44,0.01,0.07
01/30/2019,14.56,0.20,1.39,0.03,0.23
01/29/2019,14.36,-0.05,-0.35,-0.05,-0.33
01/28/2019,14.41,-0.17,-1.17,-0.07,-0.48
01/25/2019,14.58,0.39,2.75,0.05,0.35
01/24/2019,14.19,0.18,1.28,0.01,0.10
01/23/2019,14.01,0.15,1.08,-0.02,-0.15
01/22/2019,13.86,-0.34,-2.39,-0.09,-0.66
01/18/2019,14.2,0.31,2.23,0.04,0.29
01/17/2019,13.89,0.07,0.51,0.03,0.20
01/16/2019,13.82,0.16,1.17,-0.01,-0.11
01/15/2019,13.66,0.22,1.64,-0.05,-0.39
01/14/2019,13.44,-0.09,-0.67,0.03,0.25
01/11/2019,13.53,-0.15,-1.10,-0.14,-0.99
01/10/2019,13.68,0.03,0.22,0.02,0.17
01/09/2019,13.65,0.49,3.72,0.03,0.25
01/08/2019,13.16,0.02,0.15,0.01,0.05
01/07/2019,13.14,0.09,0.69,-0.01,-0.08
01/04/2019,13.05,0.50,3.98,0.06,0.48
01/03/2019,12.55,-0.42,-3.24,-0.05,-0.39
01/02/2019,12.97,-0.03,-0.23,0.00,-0.00
12/31/2018,13,-0.09,-0.69,-0.10,-0.79
12/28/2018,13.09,-0.20,-1.50,-0.04,-0.34
12/27/2018,13.29,-0.15,-1.12,-0.07,-0.52
12/26/2018,13.44,0.24,1.82,-0.02,-0.16
12/24/2018,13.2,0.08,0.61,-0.05,-0.35
12/21/2018,13.12,-0.10,-0.76,-0.15,-1.14
12/20/2018,13.22,-0.05,-0.38,-0.12,-0.87
12/19/2018,13.27,-0.30,-2.21,-0.16,-1.17
12/18/2018,13.57,-0.04,-0.29,-0.02,-0.16
12/17/2018,13.61,-0.36,-2.58,-0.18,-1.30
12/14/2018,13.97,-0.16,-1.13,-0.06,-0.43
12/13/2018,14.13,0.12,0.86,-0.09,-0.63
12/12/2018,14.01,0.24,1.74,0.02,0.11
12/11/2018,13.77,0.13,0.95,0.02,0.12
12/10/2018,13.64,-0.17,-1.23,-0.07,-0.54
12/07/2018,13.81,-0.25,-1.78,-0.11,-0.81
12/06/2018,14.06,-0.40,-2.77,-0.04,-0.27
12/05/2018,14.46,0.00,0.00,0.00,0.00
12/04/2018,14.46,-0.25,-1.70,-0.13,-0.89
12/03/2018,14.71,0.52,3.66,0.00,0.03
11/30/2018,14.19,0.08,0.57,0.02,0.14
11/29/2018,14.11,-0.19,-1.33,0.00,0.01
11/28/2018,14.3,0.26,1.85,0.03,0.24
11/27/2018,14.04,-0.01,-0.07,0.00,0.02
11/26/2018,14.05,0.37,2.70,-0.07,-0.48
11/23/2018,13.68,-0.29,-2.08,-0.11,-0.79
11/21/2018,13.97,0.41,3.02,0.02,0.16
11/20/2018,13.56,-0.31,-2.24,-0.10,-0.76
11/19/2018,13.87,-0.30,-2.12,-0.13,-0.94
11/16/2018,14.17,-0.07,-0.49,0.06,0.42
11/15/2018,14.24,0.32,2.30,0.03,0.19
11/14/2018,13.92,0.17,1.24,0.03,0.20
11/13/2018,13.75,0.35,2.61,-0.07,-0.49
11/12/2018,13.4,-0.17,-1.25,-0.15,-1.08
11/09/2018,13.57,-0.36,-2.58,-0.06,-0.46
11/08/2018,13.93,-0.59,-4.06,-0.12,-0.84
11/07/2018,14.52,0.29,2.04,0.08,0.55
11/06/2018,14.23,-0.04,-0.28,-0.07,-0.49
11/05/2018,14.27,-0.10,-0.70,0.01,0.05
11/02/2018,14.37,0.19,1.34,-0.19,-1.33
11/01/2018,14.18,0.61,4.50,0.12,0.85
10/31/2018,13.57,0.55,4.22,-0.01,-0.06
10/30/2018,13.02,0.18,1.40,-0.03,-0.24
10/29/2018,12.84,-0.40,-3.02,-0.16,-1.20
10/26/2018,13.24,-0.18,-1.34,-0.05,-0.41
10/25/2018,13.42,0.31,2.36,-0.02,-0.12
10/24/2018,13.11,-0.40,-2.96,-0.20,-1.49
10/23/2018,13.51,-0.42,-3.02,0.00,-0.02
10/22/2018,13.93,0.48,3.57,-0.09,-0.64
10/19/2018,13.45,0.13,0.98,-0.08,-0.62
10/18/2018,13.32,-0.35,-2.56,-0.21,-1.56
10/17/2018,13.67,-0.15,-1.09,-0.02,-0.18
10/16/2018,13.82,0.16,1.17,0.07,0.48
10/15/2018,13.66,-0.29,-2.08,-0.04,-0.29
10/12/2018,13.95,0.35,2.57,-0.06,-0.43
10/11/2018,13.6,-0.01,-0.07,-0.01,-0.11
10/10/2018,13.61,-0.46,-3.27,-0.26,-1.88
10/09/2018,14.07,-0.12,-0.85,-0.08,-0.56
10/08/2018,14.19,-0.29,-2.00,-0.05,-0.33
10/05/2018,14.48,-0.14,-0.96,-0.11,-0.75
10/04/2018,14.62,-0.31,-2.08,-0.17,-1.12
10/03/2018,14.93,-0.01,-0.07,-0.15,-0.98
10/02/2018,14.94,-0.45,-2.92,-0.09,-0.60
10/01/2018,15.39,-0.02,-0.13,-0.05,-0.34
09/28/2018,15.41,0.03,0.20,-0.10,-0.66
09/27/2018,15.38,-0.11,-0.71,-0.03,-0.21
09/26/2018,15.49,0.07,0.45,-0.05,-0.29
09/25/2018,15.42,0.04,0.26,-0.02,-0.16
09/24/2018,15.38,-0.38,-2.41,-0.04,-0.24
09/21/2018,15.76,0.32,2.07,-0.11,-0.72
09/20/2018,15.44,0.19,1.25,0.04,0.24
09/19/2018,15.25,0.49,3.32,0.00,-0.00
09/18/2018,14.76,0.11,0.75,0.01,0.07
09/17/2018,14.65,-0.18,-1.21,-0.07,-0.48
09/14/2018,14.83,0.02,0.14,-0.12,-0.80
09/13/2018,14.81,0.33,2.28,0.05,0.36
09/12/2018,14.48,-0.02,-0.14,0.07,0.49
09/11/2018,14.5,-0.23,-1.56,-0.05,-0.33
09/10/2018,14.73,-0.33,-2.19,-0.11,-0.73
09/07/2018,15.06,-0.09,-0.59,-0.14,-0.90
09/06/2018,15.15,-0.19,-1.24,-0.05,-0.34
09/05/2018,15.34,-0.41,-2.60,-0.07,-0.47
09/04/2018,15.75,-0.33,-2.05,-0.16,-1.01
08/31/2018,16.08,0.04,0.25,-0.07,-0.41
08/30/2018,16.04,-0.37,-2.25,-0.15,-0.90
08/29/2018,16.41,0.20,1.23,-0.01,-0.08
08/28/2018,16.21,-0.06,-0.37,-0.09,-0.52
08/27/2018,16.27,0.47,2.97,0.00,-0.01
08/24/2018,15.8,0.09,0.57,-0.01,-0.08
08/23/2018,15.71,-0.29,-1.81,-0.13,-0.79
08/22/2018,16,0.12,0.76,-0.02,-0.11
08/21/2018,15.88,0.23,1.47,-0.03,-0.20
08/20/2018,15.65,0.11,0.71,-0.08,-0.49
08/17/2018,15.54,0.11,0.71,0.06,0.37
08/16/2018,15.43,0.24,1.58,-0.01,-0.08
08/15/2018,15.19,-0.50,-3.19,-0.16,-1.05
08/14/2018,15.69,-0.32,-2.00,-0.03,-0.18
08/13/2018,16.01,-0.21,-1.29,-0.07,-0.41
08/10/2018,16.22,-0.16,-0.98,-0.07,-0.44
08/09/2018,16.38,0.24,1.49,-0.04,-0.25
08/08/2018,16.14,-0.21,-1.28,-0.08,-0.46
08/07/2018,16.35,0.28,1.74,0.05,0.32
08/06/2018,16.07,-0.16,-0.99,-0.03,-0.20
08/03/2018,16.23,-0.26,-1.58,0.03,0.17
08/02/2018,16.49,-0.28,-1.67,0.01,0.05
08/01/2018,16.77,-0.10,-0.59,-0.08,-0.46
07/31/2018,16.87,0.05,0.30,0.04,0.24
07/30/2018,16.82,-0.18,-1.06,0.02,0.10
07/27/2018,17,-0.03,-0.18,-0.08,-0.46
07/26/2018,17.03,-0.38,-2.18,-0.08,-0.46
07/25/2018,17.41,0.27,1.58,0.02,0.10
07/24/2018,17.14,0.22,1.30,-0.03,-0.18
07/23/2018,16.92,-0.14,-0.82,-0.09,-0.50
07/20/2018,17.06,0.00,0.00,-0.06,-0.33
07/19/2018,17.06,-0.41,-2.35,-0.12,-0.71
07/18/2018,17.47,0.07,0.40,-0.04,-0.24
07/17/2018,17.4,-0.02,-0.11,-0.02,-0.11
07/16/2018,17.42,-0.19,-1.08,-0.14,-0.79
07/13/2018,17.61,0.10,0.57,-0.07,-0.37
07/12/2018,17.51,0.23,1.33,-0.03,-0.16
07/11/2018,17.28,-0.24,-1.37,-0.10,-0.60
07/10/2018,17.52,-0.25,-1.41,-0.07,-0.42
07/09/2018,17.77,0.33,1.89,0.00,0.01
07/06/2018,17.44,0.33,1.93,-0.02,-0.12
07/05/2018,17.11,-0.26,-1.50,-0.11,-0.61
07/03/2018,17.37,-0.18,-1.03,-0.19,-1.09
07/02/2018,17.55,-0.26,-1.46,-0.31,-1.72
06/29/2018,17.81,0.18,1.02,-0.14,-0.77
06/28/2018,17.63,0.10,0.57,-0.11,-0.60
06/27/2018,17.53,-0.50,-2.77,-0.11,-0.61
06/26/2018,18.03,-0.07,-0.39,-0.10,-0.54
06/25/2018,18.1,-0.59,-3.16,-0.10,-0.57
06/22/2018,18.69,0.20,1.08,-0.08,-0.44
06/21/2018,18.49,-0.39,-2.07,-0.23,-1.24
06/20/2018,18.88,0.10,0.53,-0.06,-0.30
06/19/2018,18.78,-0.44,-2.29,0.00,-0.02
06/18/2018,19.22,-0.07,-0.36,-0.11,-0.55
06/15/2018,19.29,-0.17,-0.87,0.02,0.12
06/14/2018,19.46,-0.10,-0.51,0.03,0.17
06/13/2018,19.56,-0.35,-1.76,0.00,-0.01
06/12/2018,19.91,0.24,1.22,0.03,0.16
06/11/2018,19.67,-0.06,-0.30,0.03,0.14
06/08/2018,19.73,0.05,0.25,0.11,0.54
06/07/2018,19.68,-0.14,-0.71,-0.04,-0.18
06/06/2018,19.82,0.56,2.91,0.14,0.73
06/05/2018,19.26,0.00,0.00,-0.18,-0.93
06/04/2018,19.26,0.00,0.00,-0.11,-0.55
06/01/2018,19.26,0.29,1.53,0.14,0.75
05/31/2018,18.97,0.00,0.00,-0.09,-0.45
05/30/2018,18.97,0.09,0.48,0.16,0.86
05/29/2018,18.88,-0.18,-0.94,-0.06,-0.29
05/25/2018,19.06,-0.01,-0.05,0.06,0.33
05/24/2018,19.07,-0.05,-0.26,0.05,0.25
05/23/2018,19.12,0.10,0.53,0.10,0.55
05/22/2018,19.02,0.00,0.00,0.06,0.29
05/21/2018,19.02,0.31,1.66,0.06,0.33
05/18/2018,18.71,-0.07,-0.37,-0.01,-0.04
05/17/2018,18.78,-0.18,-0.95,0.01,0.04
05/16/2018,18.96,0.21,1.12,0.06,0.32
05/15/2018,18.75,-0.31,-1.63,-0.06,-0.33
05/14/2018,19.06,0.13,0.69,0.05,0.25
05/11/2018,18.93,0.05,0.26,0.09,0.49
05/10/2018,18.88,0.16,0.85,0.13,0.67
05/09/2018,18.72,0.01,0.05,0.07,0.40
05/08/2018,18.71,0.15,0.81,0.07,0.37
05/07/2018,18.56,0.19,1.03,0.06,0.31
05/04/2018,18.37,0.16,0.88,0.13,0.70
05/03/2018,18.21,-0.02,-0.11,0.00,-0.03
05/02/2018,18.23,0.00,0.00,-0.07,-0.36
05/01/2018,18.23,0.04,0.22,-0.20,-1.08
04/30/2018,18.19,-0.01,-0.05,-0.16,-0.87
04/27/2018,18.2,0.01,0.05,0.02,0.09
04/26/2018,18.19,0.13,0.72,0.08,0.46
04/25/2018,18.06,-0.23,-1.26,-0.08,-0.45
04/24/2018,18.29,0.14,0.77,-0.12,-0.64
04/23/2018,18.15,-0.10,-0.55,-0.04,-0.22
04/20/2018,18.25,-0.21,-1.14,-0.11,-0.62
04/19/2018,18.46,0.06,0.33,-0.13,-0.68
04/18/2018,18.4,-0.25,-1.34,-0.03,-0.16
04/17/2018,18.65,0.01,0.05,0.12,0.66
04/16/2018,18.64,-0.13,-0.69,0.00,0.01
04/13/2018,18.77,-0.28,-1.47,-0.04,-0.23
04/12/2018,19.05,0.10,0.53,0.05,0.28
04/11/2018,18.95,-0.06,-0.32,0.00,-0.02
04/10/2018,19.01,0.47,2.54,-0.01,-0.08
04/09/2018,18.54,0.24,1.31,-0.10,-0.52
04/06/2018,18.3,-0.28,-1.51,-0.07,-0.36
04/05/2018,18.58,0.16,0.87,0.25,1.38
04/04/2018,18.42,-0.04,-0.22,0.15,0.83
04/03/2018,18.46,0.16,0.87,-0.03,-0.18
04/02/2018,18.3,-0.39,-2.09,-0.03,-0.15
03/29/2018,18.69,0.34,1.85,0.18,1.00
03/28/2018,18.35,-0.28,-1.50,0.08,0.44
03/27/2018,18.63,-0.31,-1.64,-0.09,-0.48
03/26/2018,18.94,0.54,2.93,0.13,0.70
03/23/2018,18.4,-0.45,-2.39,-0.20,-1.05
03/22/2018,18.85,-0.73,-3.73,-0.24,-1.26
03/21/2018,19.58,-0.08,-0.41,0.11,0.57
03/20/2018,19.66,0.30,1.55,0.07,0.38
03/19/2018,19.36,-0.14,-0.72,-0.05,-0.26
03/16/2018,19.5,-0.04,-0.20,0.02,0.12
03/15/2018,19.54,0.05,0.26,0.03,0.16
03/14/2018,19.49,0.03,0.15,0.00,0.01
03/13/2018,19.46,-0.48,-2.41,-0.13,-0.64
03/12/2018,19.94,0.15,0.76,0.07,0.36
03/09/2018,19.79,0.49,2.54,0.24,1.22
03/08/2018,19.3,0.27,1.42,0.03,0.14
03/07/2018,19.03,0.04,0.21,0.09,0.49
03/06/2018,18.99,0.12,0.64,0.00,-0.01
03/05/2018,18.87,-0.06,-0.32,0.15,0.81
03/02/2018,18.93,-0.15,-0.79,-0.10,-0.53
03/01/2018,19.08,-0.28,-1.45,-0.19,-1.01
02/28/2018,19.36,-0.09,-0.46,-0.07,-0.37
02/27/2018,19.45,-0.44,-2.21,-0.02,-0.12
02/26/2018,19.89,0.14,0.71,0.16,0.84
02/23/2018,19.75,0.27,1.39,0.09,0.48
02/22/2018,19.48,0.16,0.83,0.08,0.43
02/21/2018,19.32,0.10,0.52,-0.01,-0.04
02/20/2018,19.22,0.00,0.00,0.07,0.36
02/16/2018,19.22,0.01,0.05,0.26,1.37
02/15/2018,19.21,0.27,1.43,0.21,1.12
02/14/2018,18.94,0.50,2.71,0.17,0.88
02/13/2018,18.44,0.31,1.71,0.05,0.25
02/12/2018,18.13,0.43,2.43,0.06,0.34
02/09/2018,17.7,-0.02,-0.11,-0.10,-0.58
02/08/2018,17.72,-0.59,-3.22,-0.44,-2.44
02/07/2018,18.31,-0.48,-2.55,0.01,0.03
02/06/2018,18.79,0.28,1.51,0.33,1.80
02/05/2018,18.51,-0.36,-1.91,-0.48,-2.54
02/02/2018,18.87,-0.41,-2.13,-0.35,-1.82
02/01/2018,19.28,-0.43,-2.18,-0.12,-0.61
01/31/2018,19.71,0.24,1.23,0.01,0.04
01/30/2018,19.47,-0.07,-0.36,-0.02,-0.09
01/29/2018,19.54,-0.34,-1.71,-0.02,-0.10
01/26/2018,19.88,0.37,1.90,0.18,0.92
01/25/2018,19.51,0.08,0.41,0.06,0.33
01/24/2018,19.43,0.01,0.05,0.09,0.45
01/23/2018,19.42,-0.07,-0.36,0.05,0.28
01/22/2018,19.49,0.11,0.57,0.12,0.62
01/19/2018,19.38,0.16,0.83,0.11,0.56
01/18/2018,19.22,-0.12,-0.62,0.05,0.24
01/17/2018,19.34,0.23,1.20,0.14,0.75
01/16/2018,19.11,-0.30,-1.55,-0.01,-0.05
01/12/2018,19.41,0.15,0.78,0.21,1.09
01/11/2018,19.26,0.01,0.05,0.15,0.80
01/10/2018,19.25,-0.07,-0.36,0.05,0.26
01/09/2018,19.32,0.05,0.26,0.09,0.49
01/08/2018,19.27,0.11,0.57,0.10,0.54
01/05/2018,19.16,0.09,0.47,0.12,0.63
01/04/2018,19.07,-0.20,-1.04,0.14,0.72
01/03/2018,19.27,0.20,1.05,0.18,0.97
01/02/2018,19.07,0.40,2.14,0.19,1.02
12/29/2017,18.67,0.14,0.76,0.06,0.31
12/28/2017,18.53,-0.06,-0.32,0.02,0.11
12/27/2017,18.59,0.00,0.00,0.00,-0.01
12/26/2017,18.59,0.01,0.05,0.10,0.54
12/22/2017,18.58,0.21,1.14,0.08,0.44
12/21/2017,18.37,0.24,1.32,0.08,0.46
12/20/2017,18.13,0.11,0.61,-0.03,-0.18
12/19/2017,18.02,0.00,0.00,-0.04,-0.24
12/18/2017,18.02,0.15,0.84,0.09,0.52
12/15/2017,17.87,0.02,0.11,0.11,0.61
12/14/2017,17.85,-0.07,-0.39,0.00,0.01
12/13/2017,17.92,0.25,1.41,0.12,0.67
12/12/2017,17.67,-0.18,-1.01,0.05,0.31
12/11/2017,17.85,0.26,1.48,0.04,0.22
12/08/2017,17.59,0.33,1.91,0.05,0.31
12/07/2017,17.26,0.17,0.99,0.02,0.12
12/06/2017,17.09,-0.24,-1.38,-0.03,-0.17
12/05/2017,17.33,-0.19,-1.08,-0.06,-0.32
12/04/2017,17.52,-0.02,-0.11,0.01,0.06
12/01/2017,17.54,0.03,0.17,0.05,0.29
11/30/2017,17.51,-0.19,-1.07,0.09,0.54
11/29/2017,17.7,-0.39,-2.16,0.02,0.12
11/28/2017,18.09,0.15,0.84,0.18,1.02
11/27/2017,17.94,-0.24,-1.32,0.12,0.66
11/24/2017,18.18,-0.13,-0.71,0.21,1.18
11/22/2017,18.31,-0.02,-0.11,0.17,0.91
11/21/2017,18.33,0.12,0.66,0.23,1.26
11/20/2017,18.21,0.21,1.17,0.24,1.36
11/17/2017,18,-0.08,-0.44,0.07,0.39
11/16/2017,18.08,0.29,1.63,0.21,1.16
11/15/2017,17.79,-0.10,-0.56,0.08,0.45
11/14/2017,17.89,-0.08,-0.45,0.08,0.45
11/13/2017,17.97,0.07,0.39,0.12,0.66
11/10/2017,17.9,-0.01,-0.06,0.07,0.39
11/09/2017,17.91,-0.05,-0.28,-0.02,-0.13
11/08/2017,17.96,0.18,1.01,0.08,0.43
11/07/2017,17.78,0.09,0.51,-0.01,-0.04
11/06/2017,17.69,0.24,1.38,0.11,0.60
